loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L102831,2025-06-30,4378.19,206.36,206.36,0,South,Personal Loan,695,0
L102833,2025-06-30,18212.62,840.23,840.23,0,Midwest,Auto Loan,729,1
L102834,2025-06-30,12957.77,611.2,611.2,0,South,Personal Loan,690,0
L102835,2025-06-30,7299.89,348.07,348.07,0,South,Personal Loan,620,0
L102838,2025-06-30,15974.07,506.63,506.63,0,West,Home Improvement,701,0
L102839,2025-06-30,16410.49,406.33,406.33,0,Northeast,Personal Loan,720,0
L102841,2025-06-30,6378.44,299.47,299.47,0,Midwest,Personal Loan,742,0
L102842,2025-06-30,17567.51,419.74,377.77,0,Northeast,Auto Loan,717,1
L102844,2025-06-30,13207.23,617.18,555.46,0,West,Personal Loan,759,0
L102847,2025-06-30,9354.71,890.92,890.92,0,South,Personal Loan,620,0
L102848,2025-06-30,6401.64,604.91,604.91,0,Midwest,Personal Loan,820,0
L102849,2025-06-30,15044.61,701.56,701.56,0,Northeast,Home Improvement,701,0
L102850,2025-06-30,14093.12,450.59,450.59,0,Midwest,Home Improvement,666,0
L102851,2025-06-30,19336.04,603.58,603.58,0,South,Auto Loan,752,1
L102852,2025-06-30,6854.88,642.69,642.69,0,West,Auto Loan,707,1
L102853,2025-06-30,11694.13,1094.35,1072.46,0,South,Auto Loan,707,1
L102854,2025-06-30,13624.35,332.71,332.71,0,West,Home Improvement,703,0
L102856,2025-06-30,16052.09,506.59,496.46,0,Midwest,Home Improvement,725,0
L102857,2025-06-30,10597.28,1001.16,1051.22,0,Northeast,Home Improvement,765,0
L102858,2025-06-30,20161.88,931.75,913.12,0,South,Auto Loan,703,1
L102859,2025-06-30,14957.04,476.16,476.16,0,Midwest,Home Improvement,685,0
L102860,2025-06-30,8039.93,759.71,759.71,0,South,Personal Loan,724,0
L102861,2025-06-30,9297.79,304.76,304.76,0,Midwest,Personal Loan,620,0
L102862,2025-06-30,12108.5,380.21,372.61,0,South,Auto Loan,692,1
L102864,2025-06-30,10916.91,272.28,285.89,0,South,Personal Loan,700,0
L102865,2025-06-30,9302.95,293.01,293.01,0,Midwest,Auto Loan,681,1
L102866,2025-06-30,5061.59,477.8,468.24,0,West,Personal Loan,709,0
L102867,2025-06-30,4113.25,193.12,193.12,0,West,Personal Loan,746,0
L102868,2025-06-30,11377.02,529.97,529.97,0,Northeast,Home Improvement,708,0
L102870,2025-06-30,10916.74,270.3,270.3,0,West,Personal Loan,749,0
L102871,2025-06-30,15289.3,705.37,705.37,0,South,Auto Loan,743,1
L102872,2025-06-30,11526.77,545.92,545.92,0,South,Personal Loan,664,0
L102873,2025-06-30,8838.32,414.96,414.96,0,Midwest,Personal Loan,782,0
L102874,2025-06-30,21249.52,508.44,508.44,0,South,Auto Loan,720,1
L102875,2025-06-30,14551.51,365.69,146.28,88,Northeast,Personal Loan,620,0
L102876,2025-06-30,9904.5,924.66,832.19,0,West,Auto Loan,642,1
L102877,2025-06-30,12012.68,388.91,350.02,0,Northeast,Personal Loan,660,0
L102878,2025-06-30,4573.08,215.55,211.24,0,West,Personal Loan,689,0
L102880,2025-06-30,9937.02,466.54,466.54,0,Midwest,Personal Loan,729,0
L102881,2025-06-30,19098.68,596.18,596.18,0,Midwest,Auto Loan,762,1
L102882,2025-06-30,16585.72,531.14,265.57,40,Midwest,Personal Loan,651,0
L102883,2025-06-30,23502.91,731.37,658.23,0,West,Auto Loan,726,1
L102884,2025-06-30,7213.27,338.66,338.66,0,Midwest,Personal Loan,756,0
L102885,2025-06-30,8497.05,205.94,185.35,0,South,Home Improvement,800,0
L102886,2025-06-30,23462.88,561.4,561.4,0,South,Auto Loan,721,1
L102887,2025-06-30,9270.73,297.09,297.09,0,South,Personal Loan,719,0
L102888,2025-06-30,9039.68,864.1,907.3,0,Northeast,Personal Loan,634,0
L102889,2025-06-30,9989.64,315.96,331.76,0,South,Home Improvement,752,0
L102892,2025-06-30,10010.82,471.74,471.74,52,South,Personal Loan,696,0
L102893,2025-06-30,6427.54,301.77,301.77,0,South,Personal Loan,756,0
L102894,2025-06-30,12799.89,408.78,408.78,0,Northeast,Home Improvement,671,0
L102895,2025-06-30,10168.32,954.32,935.23,0,Northeast,Home Improvement,814,0
L102896,2025-06-30,4864.5,120.57,118.16,0,West,Personal Loan,715,0
L102897,2025-06-30,9800.89,926.11,926.11,38,Midwest,Personal Loan,737,0
L102899,2025-06-30,10906.68,515.37,541.14,0,South,Personal Loan,694,0
L102900,2025-06-30,20832.11,498.74,498.74,0,South,Auto Loan,718,1
L102901,2025-06-30,6733.97,636.18,667.99,0,Northeast,Home Improvement,730,0
L102902,2025-06-30,8038.3,378.39,378.39,0,West,Personal Loan,703,0
L102904,2025-06-30,5594.07,179.76,179.76,0,Midwest,Personal Loan,707,0
L102905,2025-06-30,12647.79,596.76,596.76,0,West,Personal Loan,688,0
L102906,2025-06-30,12519.89,581.58,569.95,0,Northeast,Home Improvement,780,0
L102907,2025-06-30,18069.9,833.54,750.19,0,West,Auto Loan,691,1
L102908,2025-06-30,10837.1,505.38,495.27,0,West,Auto Loan,645,1
L102909,2025-06-30,12873.95,314.65,308.36,0,West,Home Improvement,699,0
L102910,2025-06-30,16590.36,524.63,514.14,0,Midwest,Home Improvement,711,0
L102911,2025-06-30,13884.71,1206.88,1267.22,0,Northeast,Auto Loan,655,1
L102912,2025-06-30,23856.46,725.76,725.76,0,Midwest,Auto Loan,755,1
L102913,2025-06-30,6516.03,161.5,161.5,0,West,Personal Loan,658,0
L102914,2025-06-30,13140.79,1121.8,1009.62,0,South,Auto Loan,715,1
L102915,2025-06-30,9860.27,300.33,300.33,0,South,Auto Loan,715,1
L102916,2025-06-30,22005.53,533.1,533.1,0,South,Auto Loan,620,1
L102917,2025-06-30,7918.57,358.79,358.79,0,South,Personal Loan,696,0
L102918,2025-06-30,9993.16,312.23,312.23,0,South,Personal Loan,746,0
L102919,2025-06-30,9491.1,423.56,444.74,0,Midwest,Auto Loan,691,1
L102920,2025-06-30,20143.22,612.8,612.8,0,Northeast,Auto Loan,727,1
L102921,2025-06-30,12964.87,589.45,589.45,0,Northeast,Personal Loan,675,0
L102922,2025-06-30,11808.04,374.78,374.78,0,Midwest,Personal Loan,653,0
L102924,2025-06-30,10883.22,937.63,937.63,0,Northeast,Auto Loan,708,1
L102925,2025-06-30,7280.0,227.65,223.1,0,West,Personal Loan,714,0
L102926,2025-06-30,15766.48,1360.23,1360.23,0,Midwest,Auto Loan,692,1
L102927,2025-06-30,4614.69,401.51,401.51,0,West,Personal Loan,705,0
L102928,2025-06-30,5997.9,523.27,523.27,0,West,Personal Loan,673,0
L102929,2025-06-30,15456.85,377.49,377.49,0,Midwest,Personal Loan,706,0
L102930,2025-06-30,6221.74,196.17,196.17,0,Northeast,Personal Loan,681,0
L102931,2025-06-30,10920.46,492.91,492.91,0,South,Personal Loan,762,0
L102934,2025-06-30,11917.64,537.92,537.92,0,Midwest,Personal Loan,744,0
L102935,2025-06-30,11435.05,359.8,377.79,0,Midwest,Personal Loan,697,0
L102936,2025-06-30,11000.73,261.63,235.47,0,Northeast,Auto Loan,672,1
L102937,2025-06-30,6393.45,199.76,199.76,0,West,Personal Loan,734,0
L102938,2025-06-30,14785.42,656.65,643.52,0,Midwest,Auto Loan,702,1
L102939,2025-06-30,9729.39,854.49,897.21,0,Midwest,Personal Loan,646,0
L102943,2025-06-30,3539.39,307.56,307.56,33,West,Personal Loan,747,0
L102944,2025-06-30,8811.72,272.32,272.32,0,Northeast,Auto Loan,654,1
L102945,2025-06-30,9874.42,308.52,308.52,0,South,Personal Loan,743,0
L102946,2025-06-30,20749.29,919.62,919.62,0,Midwest,Auto Loan,796,1
L102947,2025-06-30,9041.16,404.47,424.69,0,Midwest,Auto Loan,676,1
L102948,2025-06-30,8002.07,194.6,194.6,0,South,Personal Loan,750,0
L102949,2025-06-30,16286.51,718.64,646.78,0,Midwest,Auto Loan,748,1
L102950,2025-06-30,3133.19,272.7,272.7,0,West,Personal Loan,701,0
L102951,2025-06-30,18385.67,434.39,390.95,0,Midwest,Auto Loan,693,1
L102952,2025-06-30,10530.24,913.43,913.43,0,South,Home Improvement,678,0
L102953,2025-06-30,4194.08,359.45,323.5,0,Northeast,Home Improvement,719,0
L102954,2025-06-30,5670.65,196.29,721.76,0,West,Personal Loan,661,0
L102955,2025-06-30,24038.68,733.21,659.89,0,Midwest,Auto Loan,696,1
L102956,2025-06-30,18699.15,571.16,571.16,0,South,Auto Loan,703,1
L102957,2025-06-30,5443.33,170.07,170.07,0,Northeast,Personal Loan,765,0
L102958,2025-06-30,9026.71,401.45,401.45,0,Midwest,Auto Loan,699,1
L102959,2025-06-30,13000.95,405.95,397.83,0,Northeast,Personal Loan,733,0
L102961,2025-06-30,8682.79,396.18,415.99,0,West,Personal Loan,667,0
L102962,2025-06-30,7147.52,322.61,322.61,0,Midwest,Personal Loan,757,0
L102963,2025-06-30,11651.87,354.47,354.47,0,West,Auto Loan,778,1
L102964,2025-06-30,12427.78,393.06,393.06,0,West,Personal Loan,668,0
L102965,2025-06-30,10133.71,308.79,308.79,0,Northeast,Auto Loan,713,1
L102966,2025-06-30,9801.01,852.56,895.19,0,South,Auto Loan,646,1
L102967,2025-06-30,15536.92,378.28,378.28,0,Midwest,Home Improvement,654,0
L102968,2025-06-30,9397.56,291.98,291.98,0,Northeast,Home Improvement,681,0
L102969,2025-06-30,12654.04,572.45,601.07,0,Midwest,Personal Loan,725,0
L102970,2025-06-30,17226.26,524.06,524.06,0,West,Auto Loan,790,1
L102972,2025-06-30,5455.16,476.23,500.04,0,South,Personal Loan,717,0
L102973,2025-06-30,14912.78,395.67,1752.6,0,Midwest,Personal Loan,734,0
L102974,2025-06-30,18186.75,553.28,553.28,0,West,Auto Loan,810,1
L102975,2025-06-30,4497.18,387.42,348.68,0,Northeast,Personal Loan,747,0
L102976,2025-06-30,4701.32,212.65,212.65,0,Midwest,Personal Loan,707,0
L102977,2025-06-30,8790.47,390.23,390.23,0,Northeast,Auto Loan,710,1
L102978,2025-06-30,13427.83,326.55,326.55,0,South,Personal Loan,725,0
L102979,2025-06-30,6747.1,583.28,583.28,0,Midwest,Home Improvement,718,0
L102980,2025-06-30,9867.15,308.38,308.38,0,Northeast,Personal Loan,719,0
L102982,2025-06-30,12042.07,543.53,543.53,0,West,Personal Loan,737,0
L102983,2025-06-30,8993.06,780.51,780.51,0,West,Home Improvement,672,0
L102984,2025-06-30,11741.41,373.21,373.21,0,West,Personal Loan,647,0
L102985,2025-06-30,19741.59,464.18,487.39,0,Midwest,Auto Loan,726,1
L102986,2025-06-30,13950.0,441.86,441.86,0,West,Personal Loan,662,0
L102987,2025-06-30,15111.75,367.5,367.5,0,Northeast,Personal Loan,760,0
L102988,2025-06-30,15263.84,676.5,676.5,0,West,Auto Loan,745,1
L102989,2025-06-30,9564.18,431.69,431.69,0,South,Personal Loan,744,0
L102990,2025-06-30,12132.02,550.25,550.25,0,South,Personal Loan,690,0
L102991,2025-06-30,7596.25,663.07,649.81,0,West,Personal Loan,646,0
L102992,2025-06-30,9806.57,300.47,300.47,0,Northeast,Auto Loan,690,1
L102993,2025-06-30,11571.97,928.68,0.0,52,South,Home Improvement,687,0
L102994,2025-06-30,5519.38,249.95,224.96,0,West,Personal Loan,671,0
L102995,2025-06-30,7068.88,172.12,180.73,0,West,Personal Loan,741,0
L102996,2025-06-30,18245.24,810.44,850.96,0,Midwest,Auto Loan,739,1
L102997,2025-06-30,9191.82,283.32,254.99,0,South,Home Improvement,702,0
L102998,2025-06-30,4556.35,208.51,218.94,0,Midwest,Personal Loan,649,0
L103000,2025-06-30,21144.9,937.15,937.15,0,Midwest,Auto Loan,758,1
L103001,2025-06-30,7011.22,314.64,314.64,0,South,Home Improvement,693,0
L103002,2025-06-30,14954.21,673.48,673.48,0,West,Auto Loan,621,1
L103004,2025-06-30,8147.06,258.17,258.17,0,Northeast,Personal Loan,660,0
L103005,2025-06-30,10596.67,480.86,480.86,0,West,Personal Loan,687,0
L103006,2025-06-30,10741.33,924.47,924.47,0,South,Auto Loan,722,1
L103007,2025-06-30,9877.82,301.04,295.02,0,South,Personal Loan,756,0
L103008,2025-06-30,15079.03,645.67,645.67,0,South,Auto Loan,697,1
L103009,2025-06-30,19106.26,814.92,814.92,0,Midwest,Auto Loan,722,1
L103010,2025-06-30,5756.77,463.24,463.24,0,West,Personal Loan,749,0
L103011,2025-06-30,8014.75,248.79,248.79,0,Midwest,Personal Loan,646,0
L103012,2025-06-30,14574.7,452.58,475.21,0,South,Personal Loan,651,0
L103013,2025-06-30,8761.41,211.74,207.51,0,Midwest,Home Improvement,620,0
L103014,2025-06-30,8820.15,386.37,405.69,0,Northeast,Personal Loan,687,0
L103015,2025-06-30,7981.9,345.52,310.97,0,Midwest,Personal Loan,719,0
L103016,2025-06-30,7964.95,241.75,241.75,0,South,Home Improvement,677,0
L103017,2025-06-30,17650.44,539.63,539.63,0,Northeast,Home Improvement,647,0
L103018,2025-06-30,12144.52,527.89,527.89,0,West,Personal Loan,729,0
L103019,2025-06-30,13587.2,582.16,582.16,0,West,Auto Loan,693,1
L103020,2025-06-30,9099.85,217.87,196.08,0,West,Personal Loan,706,0
L103021,2025-06-30,14293.34,341.56,341.56,0,Northeast,Personal Loan,749,0
L103022,2025-06-30,9084.65,394.89,394.89,0,South,Personal Loan,778,0
L103023,2025-06-30,8934.59,381.08,381.08,0,South,Auto Loan,783,1
L103024,2025-06-30,7724.4,337.83,331.07,0,Northeast,Personal Loan,678,0
L103025,2025-06-30,6474.03,282.68,282.68,0,Midwest,Personal Loan,693,0
L103026,2025-06-30,11621.73,918.84,826.96,0,Northeast,Auto Loan,713,1
L103027,2025-06-30,5152.77,221.64,221.64,0,Midwest,Home Improvement,766,0
L103028,2025-06-30,10517.15,246.42,246.42,0,South,Home Improvement,743,0
L103029,2025-06-30,19642.95,592.96,533.66,0,Midwest,Home Improvement,687,0
L103030,2025-06-30,9932.49,236.7,236.7,0,West,Home Improvement,666,0
L103031,2025-06-30,12698.55,553.27,497.94,0,South,Personal Loan,680,0
L103032,2025-06-30,9071.01,394.29,394.29,0,West,Personal Loan,798,0
L103033,2025-06-30,12427.29,382.81,382.81,0,Midwest,Personal Loan,678,0
L103034,2025-06-30,8078.31,194.45,194.45,0,Northeast,Personal Loan,697,0
L103035,2025-06-30,6370.43,277.37,277.37,0,Midwest,Personal Loan,710,0
L103036,2025-06-30,9483.26,224.31,224.31,0,South,Home Improvement,690,0
L103037,2025-06-30,3845.91,307.81,277.03,0,South,Personal Loan,691,0
L103038,2025-06-30,11725.01,944.03,944.03,0,West,Home Improvement,651,0
L103039,2025-06-30,9085.39,720.94,648.85,0,Northeast,Auto Loan,673,1
L103040,2025-06-30,10749.31,861.68,775.51,0,South,Personal Loan,674,0
L103041,2025-06-30,13963.63,338.28,338.28,0,Midwest,Personal Loan,676,0
L103043,2025-06-30,11221.65,478.62,478.62,0,South,Auto Loan,740,1
L103044,2025-06-30,14494.56,346.36,346.36,0,South,Personal Loan,748,0
L103045,2025-06-30,10525.3,323.69,323.69,57,Midwest,Personal Loan,685,0
L103046,2025-06-30,7038.53,306.72,306.72,0,Midwest,Personal Loan,705,0
L103047,2025-06-30,8423.47,199.95,199.95,0,West,Home Improvement,679,0
L103048,2025-06-30,9511.72,416.49,416.49,0,Midwest,Personal Loan,676,0
L103049,2025-06-30,12535.87,552.13,552.13,0,Northeast,Personal Loan,641,0
L103050,2025-06-30,9780.09,786.99,786.99,0,West,Personal Loan,761,0
L103052,2025-06-30,9986.6,434.09,434.09,0,South,Personal Loan,732,0
L103053,2025-06-30,17414.73,408.02,408.02,0,Northeast,Home Improvement,737,0
L103055,2025-06-30,7494.59,599.63,599.63,0,West,Home Improvement,760,0
L103056,2025-06-30,12416.01,368.4,368.4,0,West,Auto Loan,820,1
L103057,2025-06-30,3506.86,284.52,284.52,0,Midwest,Personal Loan,630,0
L103058,2025-06-30,13692.01,590.43,590.43,0,South,Auto Loan,655,1
L103059,2025-06-30,11008.99,257.34,231.61,0,South,Auto Loan,670,1
L103060,2025-06-30,9929.31,302.79,302.79,0,South,Personal Loan,737,0
L103061,2025-06-30,25815.54,596.51,596.51,0,West,Auto Loan,714,1
L103062,2025-06-30,3881.61,313.31,313.31,46,Midwest,Personal Loan,686,0
L103063,2025-06-30,11911.63,367.76,367.76,0,South,Personal Loan,669,0
L103064,2025-06-30,3671.01,293.04,263.74,0,West,Personal Loan,734,0
L103065,2025-06-30,12888.6,559.71,559.71,0,Northeast,Home Improvement,663,0
L103067,2025-06-30,10693.94,456.12,456.12,0,South,Auto Loan,815,1
L103069,2025-06-30,7992.42,249.66,249.66,0,Midwest,Personal Loan,620,0
L103070,2025-06-30,6878.29,210.86,210.86,0,South,Personal Loan,698,0
L103071,2025-06-30,10146.82,306.44,275.8,0,West,Auto Loan,635,1
L103072,2025-06-30,14711.17,646.12,646.12,0,Midwest,Personal Loan,658,0
L103074,2025-06-30,8837.9,213.77,213.77,0,West,Personal Loan,681,0
L103075,2025-06-30,12127.06,521.62,521.62,0,West,Home Improvement,737,0
L103076,2025-06-30,12270.69,366.67,330.0,0,West,Auto Loan,679,1
L103077,2025-06-30,11526.63,355.18,355.18,0,West,Personal Loan,677,0
L103079,2025-06-30,8193.15,356.81,356.81,0,West,Personal Loan,709,0
L103080,2025-06-30,18214.52,428.04,385.24,0,West,Auto Loan,653,1
L103082,2025-06-30,5885.45,473.59,473.59,0,West,Personal Loan,795,0
L103083,2025-06-30,9420.03,402.8,402.8,0,Northeast,Auto Loan,705,1
L103084,2025-06-30,14691.03,351.26,351.26,0,Midwest,Personal Loan,718,0
L103085,2025-06-30,9347.18,286.33,286.33,0,West,Personal Loan,701,0
L103086,2025-06-30,7092.5,570.72,570.72,0,West,Personal Loan,769,0
L103087,2025-06-30,13575.86,579.68,521.71,0,South,Auto Loan,688,1
L103088,2025-06-30,13073.46,1034.09,930.68,0,West,Auto Loan,708,1
L103089,2025-06-30,11224.47,491.12,515.68,0,Midwest,Personal Loan,694,0
L103090,2025-06-30,6891.28,212.95,212.95,0,Midwest,Personal Loan,665,0
L103091,2025-06-30,7511.91,181.02,181.02,0,Midwest,Personal Loan,693,0
L103093,2025-06-30,10860.19,463.33,417.0,0,West,Auto Loan,693,1
L103094,2025-06-30,9384.81,750.87,750.87,0,South,Home Improvement,740,0
L103095,2025-06-30,5129.44,157.44,157.44,0,Midwest,Personal Loan,693,0
L103096,2025-06-30,9414.48,760.94,745.72,0,Midwest,Personal Loan,654,0
L103097,2025-06-30,18348.64,551.11,551.11,0,West,Home Improvement,748,0
L103098,2025-06-30,5402.65,436.38,436.38,0,South,Personal Loan,679,0
L103099,2025-06-30,12344.54,372.87,372.87,0,Midwest,Home Improvement,697,0
L103100,2025-06-30,4427.56,354.34,318.91,0,South,Personal Loan,692,0
L103101,2025-06-30,10570.06,450.7,225.35,41,South,Personal Loan,706,0
L103102,2025-06-30,18042.99,543.84,489.46,0,South,Auto Loan,643,1
L103103,2025-06-30,9964.05,808.78,808.78,0,South,Personal Loan,625,0
L103104,2025-06-30,13834.37,411.09,431.64,0,West,Auto Loan,765,1
L103105,2025-06-30,7076.03,306.5,275.85,0,Midwest,Personal Loan,715,0
L103106,2025-06-30,10636.02,323.35,291.02,0,Midwest,Personal Loan,777,0
L103107,2025-06-30,13404.5,1072.48,1072.48,0,South,Home Improvement,736,0
L103108,2025-06-30,16118.61,688.51,688.51,0,West,Auto Loan,711,1
L103111,2025-06-30,4229.47,342.17,342.17,0,South,Personal Loan,661,0
L103112,2025-06-30,15574.31,664.27,664.27,0,West,Auto Loan,748,1
L103114,2025-06-30,10738.16,864.08,864.08,0,South,Personal Loan,750,0
L103115,2025-06-30,13830.54,318.21,286.39,0,West,Auto Loan,730,1
L103116,2025-06-30,10374.71,307.83,307.83,0,West,Auto Loan,820,1
L103117,2025-06-30,12493.6,381.09,342.98,0,South,Personal Loan,706,0
L103118,2025-06-30,5825.16,179.31,179.31,0,Northeast,Personal Loan,681,0
L103119,2025-06-30,13166.91,571.84,560.4,0,Midwest,Personal Loan,754,0
L103120,2025-06-30,11610.47,504.68,504.68,0,West,Personal Loan,730,0
L103121,2025-06-30,16111.13,687.17,687.17,0,South,Auto Loan,730,1
L103122,2025-06-30,5897.46,477.77,477.77,0,Northeast,Personal Loan,646,0
L103123,2025-06-30,12028.83,525.93,552.23,0,Midwest,Personal Loan,698,0
L103124,2025-06-30,10893.85,337.76,337.76,0,South,Personal Loan,651,0
L103125,2025-06-30,8615.98,379.56,379.56,0,South,Personal Loan,640,0
L103126,2025-06-30,15277.16,467.7,467.7,0,Northeast,Personal Loan,704,0
L103127,2025-06-30,17084.51,395.92,388.0,0,Midwest,Auto Loan,703,1
L103128,2025-06-30,7430.31,223.04,218.58,0,West,Home Improvement,751,0
L103129,2025-06-30,14170.17,624.89,624.89,0,West,Personal Loan,634,0
L103130,2025-06-30,15968.09,360.92,324.83,0,West,Auto Loan,773,1
L103131,2025-06-30,6004.02,142.45,128.2,0,West,Personal Loan,681,0
L103132,2025-06-30,11531.63,347.74,347.74,0,Northeast,Personal Loan,670,0
L103133,2025-06-30,7672.35,321.68,321.68,0,Midwest,Personal Loan,754,0
L103134,2025-06-30,17233.48,1270.54,1143.49,0,West,Auto Loan,701,1
L103135,2025-06-30,4373.76,327.52,320.97,0,West,Personal Loan,715,0
L103136,2025-06-30,6473.8,489.3,479.51,0,Midwest,Personal Loan,620,0
L103137,2025-06-30,16896.12,409.56,430.04,0,South,Personal Loan,625,0
L103138,2025-06-30,12052.97,359.32,359.32,0,West,Personal Loan,716,0
L103139,2025-06-30,4000.93,300.58,270.52,0,West,Personal Loan,620,0
L103140,2025-06-30,7404.72,172.52,172.52,0,Northeast,Home Improvement,683,0
L103141,2025-06-30,13189.38,544.75,490.28,0,Midwest,Home Improvement,776,0
L103142,2025-06-30,23606.76,969.72,950.33,0,Midwest,Auto Loan,752,1
L103143,2025-06-30,9769.24,686.73,0.0,80,Northeast,Personal Loan,705,0
L103144,2025-06-30,23694.72,979.91,979.91,0,Midwest,Auto Loan,686,1
L103145,2025-06-30,11357.07,272.89,245.6,0,South,Personal Loan,641,0
L103146,2025-06-30,6285.18,471.14,471.14,0,Midwest,Personal Loan,725,0
L103147,2025-06-30,10696.6,246.82,246.82,0,Northeast,Home Improvement,713,0
L103150,2025-06-30,8663.02,363.22,363.22,0,South,Personal Loan,800,0
L103151,2025-06-30,6309.02,265.08,278.33,0,Midwest,Personal Loan,750,0
L103152,2025-06-30,18062.28,1346.87,1414.21,0,South,Auto Loan,699,1
L103153,2025-06-30,14729.59,1091.99,1091.99,0,Midwest,Auto Loan,792,1
L103154,2025-06-30,8980.09,212.46,212.46,0,Northeast,Home Improvement,635,0
L103155,2025-06-30,20079.98,454.89,454.89,0,Midwest,Auto Loan,766,1
L103156,2025-06-30,9627.59,406.26,406.26,0,West,Personal Loan,683,0
L103157,2025-06-30,15995.16,372.28,372.28,0,West,Home Improvement,686,0
L103159,2025-06-30,12170.71,281.28,281.28,0,South,Home Improvement,708,0
L103160,2025-06-30,7239.23,545.15,545.15,0,Northeast,Personal Loan,673,0
L103161,2025-06-30,17131.88,403.24,403.24,0,Midwest,Personal Loan,714,0
L103162,2025-06-30,15084.58,354.34,354.34,0,Northeast,Personal Loan,729,0
L103163,2025-06-30,16747.53,1246.22,1308.53,0,West,Auto Loan,747,1
L103164,2025-06-30,16767.48,689.34,689.34,0,South,Auto Loan,764,1
L103166,2025-06-30,14805.95,427.55,384.8,0,Northeast,Auto Loan,747,1
L103167,2025-06-30,5073.62,382.59,374.94,0,South,Personal Loan,644,0
L103168,2025-06-30,11405.15,344.24,344.24,0,West,Personal Loan,666,0
L103169,2025-06-30,8781.08,371.46,371.46,0,South,Personal Loan,669,0
L103170,2025-06-30,5366.42,138.72,677.99,0,West,Personal Loan,820,0
L103171,2025-06-30,16338.3,1208.0,1087.2,0,South,Auto Loan,672,1
L103172,2025-06-30,13500.58,390.98,390.98,46,Northeast,Auto Loan,730,1
L103173,2025-06-30,12577.69,532.99,532.99,0,Northeast,Personal Loan,659,0
L103174,2025-06-30,12515.71,294.0,294.0,0,Midwest,Personal Loan,814,0
L103175,2025-06-30,20637.77,858.04,772.24,0,Northeast,Auto Loan,632,1
L103177,2025-06-30,6320.02,473.75,473.75,35,Northeast,Personal Loan,744,0
L103178,2025-06-30,4311.35,323.77,323.77,0,Northeast,Personal Loan,701,0
L103179,2025-06-30,8873.88,372.06,372.06,0,Midwest,Personal Loan,753,0
L103180,2025-06-30,11897.17,496.84,447.16,0,West,Home Improvement,656,0
L103181,2025-06-30,14252.7,426.2,447.51,0,Midwest,Personal Loan,710,0
L103182,2025-06-30,12723.77,380.09,380.09,0,Midwest,Personal Loan,708,0
L103183,2025-06-30,12715.48,951.63,951.63,0,Midwest,Home Improvement,674,0
L103184,2025-06-30,18526.78,1363.39,1227.05,0,West,Auto Loan,782,1
L103185,2025-06-30,19655.62,891.73,2926.5,0,South,Auto Loan,728,1
L103186,2025-06-30,16809.16,396.98,396.98,0,Midwest,Personal Loan,703,0
L103187,2025-06-30,9547.12,224.26,224.26,0,Midwest,Personal Loan,733,0
L103188,2025-06-30,10019.97,743.57,743.57,44,West,Auto Loan,710,1
L103189,2025-06-30,7675.86,326.26,326.26,0,Northeast,Personal Loan,641,0
L103190,2025-06-30,7232.14,171.31,171.31,0,South,Personal Loan,694,0
L103191,2025-06-30,11213.44,329.35,329.35,0,Midwest,Home Improvement,714,0
L103192,2025-06-30,10111.1,301.15,301.15,0,South,Personal Loan,729,0
L103193,2025-06-30,14823.46,350.44,350.44,0,West,Personal Loan,700,0
L103194,2025-06-30,23963.94,694.01,694.01,0,Midwest,Auto Loan,758,1
L103195,2025-06-30,13953.21,316.09,316.09,48,West,Auto Loan,732,1
L103196,2025-06-30,23056.02,949.82,997.31,0,West,Auto Loan,734,1
L103197,2025-06-30,4366.26,183.13,183.13,0,South,Personal Loan,718,0
L103198,2025-06-30,5996.79,450.1,450.1,0,Midwest,Personal Loan,707,0
L103199,2025-06-30,8039.95,334.24,334.24,0,South,Home Improvement,706,0
L103200,2025-06-30,15860.36,472.39,472.39,0,Northeast,Personal Loan,732,0
L103201,2025-06-30,11097.22,331.02,347.57,0,West,Personal Loan,734,0
L103202,2025-06-30,11676.06,268.7,263.33,0,Northeast,Home Improvement,734,0
L103203,2025-06-30,9459.2,281.82,281.82,0,South,Home Improvement,656,0
L103204,2025-06-30,11082.09,331.0,331.0,0,West,Personal Loan,709,0
L103205,2025-06-30,13926.31,327.18,130.87,65,South,Personal Loan,675,0
L103208,2025-06-30,6387.32,264.9,264.9,0,Northeast,Home Improvement,787,0
L103209,2025-06-30,12232.55,373.44,373.44,0,South,Personal Loan,620,0
L103210,2025-06-30,4937.98,346.57,346.57,0,West,Personal Loan,734,0
L103211,2025-06-30,14048.53,403.4,403.4,0,West,Home Improvement,711,0
L103212,2025-06-30,11504.21,338.21,338.21,0,Northeast,Personal Loan,681,0
L103213,2025-06-30,19761.52,576.65,576.65,0,Northeast,Home Improvement,648,0
L103214,2025-06-30,14596.28,418.2,418.2,0,West,Home Improvement,721,0
L103215,2025-06-30,11279.28,782.38,782.38,0,South,Auto Loan,726,1
L103216,2025-06-30,20789.75,588.06,588.06,0,Northeast,Auto Loan,765,1
L103217,2025-06-30,8843.41,257.44,257.44,0,West,Personal Loan,733,0
L103218,2025-06-30,19423.2,770.82,770.82,0,Midwest,Auto Loan,726,1
L103219,2025-06-30,9995.98,697.86,628.07,0,West,Personal Loan,704,0
