loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L103780,Home Improvement,West,720,16157.13,0.068,48,0
L103781,Auto Loan,Midwest,684,21860.61,0.0658,60,1
L103782,Personal Loan,South,751,13813.1,0.078,48,0
L103783,Personal Loan,Midwest,765,6600.64,0.078,36,0
L103784,Auto Loan,Midwest,746,27612.66,0.06,24,1
L103785,Personal Loan,West,735,15178.53,0.078,24,0
L103786,Auto Loan,Midwest,726,24037.04,0.06,48,1
L103787,Auto Loan,Northeast,770,23841.92,0.06,36,1
L103788,Auto Loan,West,656,24388.5,0.0702,60,1
L103789,Auto Loan,Northeast,770,29182.37,0.06,60,1
L103790,Personal Loan,Midwest,727,9243.08,0.078,36,0
L103791,Personal Loan,West,688,14177.39,0.0831,48,0
L103792,Auto Loan,West,754,17509.98,0.06,36,1
L103793,Personal Loan,Midwest,622,19196.64,0.0937,24,0
L103794,Personal Loan,West,714,9292.89,0.079,36,0
L103795,Home Improvement,Midwest,737,16480.01,0.068,24,0
L103796,Home Improvement,Midwest,752,14403.24,0.068,36,0
L103797,Personal Loan,South,684,12584.06,0.0838,60,0
L103798,Personal Loan,South,685,11958.34,0.0836,36,0
L103799,Personal Loan,Midwest,700,8952.96,0.0812,24,0
L103800,Home Improvement,Midwest,684,8466.01,0.0738,60,0
L103801,Personal Loan,West,686,19293.77,0.0834,36,0
L103802,Personal Loan,South,739,19110.78,0.078,60,0
L103803,Auto Loan,Northeast,675,30187.9,0.0672,36,1
L103804,Personal Loan,South,778,12126.22,0.078,36,0
L103805,Personal Loan,West,752,11231.88,0.078,48,0
L103806,Personal Loan,West,656,8253.23,0.0882,48,0
L103807,Home Improvement,South,650,11084.28,0.0792,48,0
L103808,Personal Loan,South,676,9777.61,0.085,48,0
L103809,Auto Loan,Midwest,667,30453.61,0.0685,60,1
L103810,Auto Loan,West,673,13834.88,0.0675,24,1
L103811,Auto Loan,South,643,15151.76,0.0723,48,1
L103812,Personal Loan,South,706,14924.05,0.0802,36,0
L103813,Auto Loan,Midwest,679,22239.69,0.0666,60,1
L103814,Auto Loan,South,672,14821.93,0.0677,48,1
L103815,Auto Loan,West,729,12942.47,0.06,36,1
L103816,Auto Loan,South,665,21713.14,0.0688,24,1
L103817,Auto Loan,West,795,13217.64,0.06,36,1
L103818,Home Improvement,Midwest,723,13127.1,0.068,36,0
L103819,Home Improvement,Midwest,704,8291.91,0.0706,36,0
L103820,Personal Loan,South,731,9139.93,0.078,36,0
L103821,Personal Loan,Northeast,773,8325.1,0.078,24,0
L103822,Personal Loan,West,695,14972.34,0.082,60,0
L103823,Personal Loan,West,768,15801.28,0.078,24,0
L103824,Personal Loan,Northeast,686,15579.63,0.0834,36,0
L103825,Auto Loan,Northeast,717,13375.3,0.0605,36,1
L103826,Home Improvement,West,772,14392.44,0.068,48,0
L103827,Personal Loan,Northeast,713,12835.84,0.0791,24,0
L103828,Auto Loan,West,667,14208.51,0.0685,36,1
L103829,Personal Loan,West,691,14380.76,0.0826,36,0
L103830,Auto Loan,Northeast,728,14899.08,0.06,48,1
L103831,Personal Loan,South,643,12716.46,0.0903,48,0
L103832,Auto Loan,West,682,23324.11,0.0661,48,1
L103833,Auto Loan,West,698,30708.75,0.0635,48,1
L103834,Personal Loan,South,683,12368.65,0.0839,48,0
L103835,Home Improvement,West,716,8086.15,0.0686,36,0
L103836,Auto Loan,Northeast,662,13300.8,0.0693,60,1
L103837,Auto Loan,South,668,13431.76,0.0683,48,1
L103838,Personal Loan,Northeast,820,13168.44,0.078,60,0
L103839,Auto Loan,West,712,26430.35,0.0613,36,1
L103840,Personal Loan,South,791,8241.96,0.078,48,0
L103841,Home Improvement,South,736,14642.61,0.068,48,0
L103842,Personal Loan,Midwest,740,13866.33,0.078,36,0
L103843,Auto Loan,Midwest,760,21266.4,0.06,36,1
L103844,Auto Loan,South,783,17171.14,0.06,48,1
L103845,Personal Loan,Midwest,722,11228.09,0.078,60,0
L103846,Personal Loan,South,731,8284.4,0.078,48,0
L103847,Auto Loan,Northeast,748,16596.7,0.06,36,1
L103848,Home Improvement,West,764,8193.92,0.068,24,0
L103849,Personal Loan,Northeast,707,8362.21,0.0801,48,0
L103850,Personal Loan,South,679,11999.63,0.0846,36,0
L103851,Auto Loan,West,813,13990.68,0.06,60,1
L103852,Auto Loan,Midwest,666,13337.81,0.0686,36,1
L103853,Auto Loan,South,620,14704.64,0.076,48,1
L103854,Personal Loan,South,699,14230.21,0.0814,24,0
L103855,Personal Loan,West,644,16428.98,0.0902,60,0
L103856,Auto Loan,Northeast,745,20007.81,0.06,48,1
L103857,Auto Loan,West,674,23884.4,0.0674,60,1
L103858,Auto Loan,Midwest,718,13553.08,0.0603,60,1
L103859,Auto Loan,Northeast,742,22928.1,0.06,24,1
L103860,Home Improvement,Northeast,758,8316.81,0.068,60,0
L103861,Personal Loan,South,666,6595.46,0.0866,60,0
L103862,Home Improvement,Midwest,693,9040.18,0.0723,48,0
L103863,Home Improvement,West,743,17319.38,0.068,36,0
L103864,Personal Loan,West,763,15271.87,0.078,24,0
L103865,Personal Loan,South,620,19808.5,0.094,24,0
L103866,Home Improvement,Midwest,737,20834.01,0.068,24,0
L103867,Personal Loan,West,661,9283.73,0.0874,36,0
L103868,Auto Loan,Northeast,670,13121.95,0.068,24,1
L103869,Personal Loan,West,765,9475.42,0.078,48,0
L103870,Personal Loan,West,685,16183.7,0.0836,36,0
L103871,Auto Loan,Northeast,698,16244.95,0.0635,36,1
L103872,Personal Loan,South,759,10549.87,0.078,48,0
L103873,Personal Loan,Midwest,640,19427.01,0.0908,60,0
L103874,Auto Loan,Northeast,646,13947.97,0.0718,24,1
L103875,Personal Loan,Northeast,769,11026.36,0.078,24,0
L103876,Personal Loan,West,729,14507.08,0.078,36,0
L103877,Auto Loan,West,686,12004.03,0.0654,60,1
L103878,Home Improvement,Midwest,751,18170.06,0.068,24,0
L103879,Auto Loan,Midwest,751,23283.34,0.06,24,1
L103880,Auto Loan,Northeast,765,25885.44,0.06,36,1
L103881,Personal Loan,West,756,19614.41,0.078,48,0
L103882,Auto Loan,West,644,18334.19,0.0722,48,1
L103883,Personal Loan,Northeast,716,13683.17,0.0786,48,0
L103884,Home Improvement,Northeast,706,14273.91,0.0702,36,0
L103885,Personal Loan,Midwest,768,10105.09,0.078,36,0
L103886,Home Improvement,Midwest,674,19373.72,0.0754,48,0
L103887,Auto Loan,West,708,29695.34,0.0619,60,1
L103888,Personal Loan,West,699,19431.34,0.0814,60,0
L103889,Home Improvement,Midwest,741,13206.7,0.068,60,0
L103890,Auto Loan,South,725,26646.27,0.06,36,1
L103891,Auto Loan,West,725,21191.78,0.06,48,1
L103892,Auto Loan,West,707,16999.64,0.0621,48,1
L103893,Personal Loan,West,800,17500.72,0.078,60,0
L103894,Personal Loan,Northeast,684,6534.49,0.0838,48,0
L103895,Personal Loan,Midwest,820,9867.69,0.078,48,0
L103896,Personal Loan,West,667,10182.58,0.0865,60,0
L103897,Auto Loan,Midwest,690,24533.07,0.0648,36,1
L103898,Personal Loan,Northeast,762,15423.7,0.078,36,0
L103899,Personal Loan,West,689,16489.39,0.083,48,0
L103900,Auto Loan,South,676,25950.02,0.067,48,1
L103901,Home Improvement,West,672,14496.05,0.0757,48,0
L103902,Auto Loan,Midwest,804,19549.83,0.06,48,1
L103903,Personal Loan,South,692,12647.04,0.0825,48,0
L103904,Personal Loan,Midwest,709,8449.96,0.0798,36,0
L103905,Home Improvement,South,657,12330.66,0.0781,48,0
L103906,Personal Loan,South,620,17231.36,0.094,36,0
L103907,Auto Loan,South,751,14475.8,0.06,36,1
L103908,Home Improvement,West,716,14300.9,0.0686,36,0
L103909,Auto Loan,South,794,26124.66,0.06,60,1
L103910,Personal Loan,West,654,15464.78,0.0886,60,0
L103911,Auto Loan,Northeast,698,24075.54,0.0635,48,1
L103912,Home Improvement,South,681,9271.25,0.0742,60,0
L103913,Personal Loan,Northeast,685,8107.81,0.0836,48,0
L103914,Home Improvement,West,717,15173.04,0.0685,36,0
L103915,Home Improvement,Northeast,620,23777.2,0.084,48,0
L103916,Personal Loan,Midwest,701,8868.03,0.081,36,0
L103917,Auto Loan,Northeast,659,21040.24,0.0698,48,1
L103918,Home Improvement,Midwest,702,11295.76,0.0709,36,0
L103919,Auto Loan,West,709,13593.17,0.0618,60,1
L103920,Personal Loan,South,657,19402.47,0.0881,60,0
L103921,Home Improvement,South,722,11341.05,0.068,24,0
L103922,Home Improvement,West,728,18818.52,0.068,48,0
L103923,Personal Loan,South,737,13198.58,0.078,60,0
L103924,Personal Loan,Midwest,777,19410.08,0.078,48,0
L103925,Home Improvement,Northeast,722,18066.18,0.068,60,0
L103926,Auto Loan,Northeast,706,15168.55,0.0622,24,1
L103927,Home Improvement,South,760,17117.6,0.068,36,0
L103928,Auto Loan,West,715,27171.79,0.0608,48,1
L103929,Auto Loan,Midwest,732,21200.39,0.06,36,1
L103930,Personal Loan,Midwest,675,19521.24,0.0852,48,0
L103931,Auto Loan,West,682,27221.18,0.0661,36,1
L103932,Personal Loan,South,730,19665.9,0.078,24,0
L103933,Personal Loan,West,713,8175.29,0.0791,36,0
L103934,Home Improvement,Northeast,732,9549.78,0.068,24,0
L103935,Auto Loan,South,685,14821.93,0.0656,24,1
L103936,Personal Loan,South,652,8306.35,0.0889,48,0
L103937,Auto Loan,Northeast,654,20587.08,0.0706,36,1
L103938,Home Improvement,Northeast,702,12773.31,0.0709,48,0
L103939,Auto Loan,South,675,21981.29,0.0672,36,1
L103940,Personal Loan,West,726,6639.71,0.078,36,0
L103941,Personal Loan,Northeast,765,11815.78,0.078,48,0
L103942,Auto Loan,South,681,25609.75,0.0662,48,1
L103943,Personal Loan,Northeast,643,19104.84,0.0903,48,0
L103944,Personal Loan,West,723,10310.22,0.078,24,0
L103945,Auto Loan,West,709,21605.94,0.0618,60,1
L103946,Auto Loan,West,720,26323.68,0.06,48,1
L103947,Auto Loan,West,680,12461.4,0.0664,36,1
L103948,Auto Loan,Midwest,722,25411.83,0.06,36,1
L103949,Personal Loan,Midwest,652,9716.11,0.0889,36,0
L103950,Personal Loan,West,722,11849.8,0.078,60,0
L103951,Auto Loan,South,703,27935.76,0.0627,24,1
L103952,Personal Loan,South,740,6048.38,0.078,60,0
L103953,Personal Loan,Midwest,690,13309.62,0.0828,36,0
L103954,Personal Loan,Northeast,747,17999.42,0.078,48,0
L103955,Personal Loan,South,670,19402.34,0.086,48,0
L103956,Personal Loan,South,763,14736.59,0.078,48,0
L103957,Auto Loan,West,689,24482.07,0.065,24,1
L103958,Personal Loan,South,759,6822.94,0.078,36,0
L103959,Personal Loan,South,763,15349.58,0.078,60,0
L103960,Auto Loan,Midwest,814,19243.33,0.06,24,1
L103961,Personal Loan,West,699,14061.49,0.0814,60,0
L103962,Personal Loan,West,620,14050.52,0.094,48,0
L103963,Home Improvement,South,676,14043.48,0.075,60,0
L103964,Auto Loan,West,686,17531.43,0.0654,48,1
L103965,Auto Loan,Midwest,694,22975.91,0.0642,36,1
L103966,Personal Loan,Midwest,752,7645.85,0.078,48,0
L103967,Auto Loan,West,717,29799.14,0.0605,24,1
L103968,Personal Loan,West,699,14001.57,0.0814,24,0
L103969,Personal Loan,West,656,15695.52,0.0882,24,0
L103970,Auto Loan,Northeast,701,24206.5,0.063,60,1
L103971,Home Improvement,South,656,8704.89,0.0782,36,0
L103972,Personal Loan,Midwest,649,14596.8,0.0894,36,0
L103973,Personal Loan,West,692,14097.64,0.0825,60,0
L103974,Auto Loan,Midwest,690,24079.22,0.0648,60,1
L103975,Auto Loan,Midwest,704,19882.04,0.0626,36,1
L103976,Personal Loan,Northeast,715,9994.26,0.0788,48,0
L103977,Auto Loan,South,727,17159.06,0.06,60,1
L103978,Personal Loan,West,693,17465.69,0.0823,60,0
L103979,Auto Loan,West,658,27672.65,0.0699,36,1
L103980,Personal Loan,Northeast,694,18980.79,0.0822,24,0
L103981,Auto Loan,West,784,18403.83,0.06,60,1
L103982,Personal Loan,Northeast,683,16837.33,0.0839,24,0
L103983,Personal Loan,Midwest,661,14500.58,0.0874,60,0
L103984,Personal Loan,Midwest,620,6843.13,0.094,36,0
L103985,Auto Loan,South,672,31205.42,0.0677,48,1
L103986,Auto Loan,Northeast,706,16810.86,0.0622,36,1
L103987,Personal Loan,South,706,8029.42,0.0802,36,0
L103988,Personal Loan,Northeast,681,19144.99,0.0842,36,0
L103989,Personal Loan,Midwest,697,10835.14,0.0817,36,0
L103990,Auto Loan,Midwest,781,25520.09,0.06,48,1
L103991,Auto Loan,Midwest,776,15880.48,0.06,36,1
L103992,Auto Loan,South,733,15082.15,0.06,48,1
L103993,Home Improvement,West,820,17671.16,0.068,24,0
L103994,Auto Loan,Northeast,695,12971.63,0.064,48,1
L103995,Auto Loan,West,671,28463.53,0.0678,60,1
L103996,Personal Loan,South,689,14619.13,0.083,48,0
L103997,Personal Loan,Northeast,707,14581.02,0.0801,48,0
L103998,Personal Loan,South,722,15447.72,0.078,48,0
L103999,Auto Loan,West,638,29583.65,0.0731,36,1
L104000,Home Improvement,Midwest,703,22915.8,0.0707,36,0
L104001,Personal Loan,Midwest,657,6297.43,0.0881,36,0
L104002,Auto Loan,West,672,26278.66,0.0677,60,1
L104003,Auto Loan,Northeast,759,30771.25,0.06,48,1
L104004,Auto Loan,Northeast,700,22786.24,0.0632,36,1
L104005,Home Improvement,Midwest,648,11321.71,0.0795,36,0
L104006,Personal Loan,Midwest,620,6711.65,0.094,48,0
L104007,Personal Loan,Northeast,738,9662.93,0.078,36,0
L104008,Home Improvement,West,620,19605.87,0.084,36,0
L104009,Home Improvement,West,779,10691.92,0.068,36,0
L104010,Personal Loan,West,703,8782.2,0.0807,36,0
L104011,Home Improvement,South,709,14837.81,0.0698,36,0
L104012,Auto Loan,Midwest,745,30945.05,0.06,36,1
L104013,Home Improvement,West,711,23523.2,0.0694,60,0
L104014,Auto Loan,Northeast,733,30160.88,0.06,60,1
L104015,Auto Loan,Midwest,700,24894.08,0.0632,36,1
L104016,Auto Loan,South,698,23656.04,0.0635,24,1
L104017,Auto Loan,West,812,20477.77,0.06,24,1
L104018,Personal Loan,West,643,14225.33,0.0903,36,0
L104019,Personal Loan,West,623,6909.25,0.0935,36,0
L104020,Auto Loan,Midwest,737,14406.06,0.06,36,1
L104021,Personal Loan,Midwest,671,6320.73,0.0858,24,0
L104022,Personal Loan,Northeast,675,13003.12,0.0852,48,0
L104023,Personal Loan,South,707,19563.62,0.0801,48,0
L104024,Auto Loan,Midwest,699,26527.93,0.0634,24,1
L104025,Home Improvement,Northeast,704,22598.06,0.0706,36,0
L104026,Home Improvement,South,672,9246.77,0.0757,36,0
L104027,Personal Loan,West,692,14360.05,0.0825,48,0
L104028,Personal Loan,South,697,17790.51,0.0817,24,0
L104029,Home Improvement,Northeast,646,22502.15,0.0798,24,0
L104030,Personal Loan,West,766,9602.41,0.078,36,0
L104031,Auto Loan,South,763,20830.32,0.06,48,1
L104032,Auto Loan,South,797,21222.05,0.06,60,1
L104033,Personal Loan,West,759,11855.78,0.078,48,0
L104034,Home Improvement,West,766,12187.77,0.068,48,0
L104035,Personal Loan,Northeast,803,18094.54,0.078,24,0
L104036,Auto Loan,Midwest,620,27135.96,0.076,36,1
L104037,Auto Loan,South,629,19643.25,0.0746,48,1
L104038,Personal Loan,West,748,12760.41,0.078,48,0
L104039,Auto Loan,South,745,17260.5,0.06,48,1
L104040,Personal Loan,West,765,12151.83,0.078,36,0
L104041,Home Improvement,South,723,13770.51,0.068,24,0
L104042,Auto Loan,Midwest,695,20377.35,0.064,24,1
L104043,Personal Loan,Northeast,720,7106.51,0.078,48,0
L104044,Personal Loan,West,727,11853.37,0.078,24,0
L104045,Personal Loan,Midwest,715,19648.85,0.0788,36,0
L104046,Personal Loan,West,749,15555.4,0.078,36,0
L104047,Personal Loan,West,782,14531.61,0.078,48,0
L104048,Auto Loan,Northeast,712,28545.99,0.0613,36,1
L104049,Personal Loan,Midwest,711,10053.92,0.0794,36,0
L104050,Personal Loan,West,744,9818.89,0.078,36,0
L104051,Auto Loan,Midwest,754,22204.38,0.06,60,1
L104052,Personal Loan,South,757,19478.39,0.078,48,0
L104053,Auto Loan,West,701,12667.12,0.063,24,1
L104054,Personal Loan,South,673,15157.4,0.0855,60,0
L104055,Home Improvement,West,642,18348.63,0.0805,48,0
L104056,Personal Loan,Midwest,707,15452.37,0.0801,60,0
L104057,Personal Loan,West,724,7833.72,0.078,60,0
L104058,Auto Loan,South,700,23059.32,0.0632,48,1
L104059,Auto Loan,South,713,12766.04,0.0611,48,1
L104060,Auto Loan,West,672,24424.12,0.0677,36,1
L104061,Home Improvement,South,796,11437.71,0.068,36,0
L104062,Personal Loan,Midwest,703,6287.72,0.0807,36,0
L104063,Home Improvement,West,721,15216.92,0.068,60,0
L104064,Personal Loan,West,680,18082.62,0.0844,36,0
L104065,Personal Loan,West,705,18747.11,0.0804,36,0
L104066,Personal Loan,South,733,7536.58,0.078,36,0
L104067,Personal Loan,West,686,8891.97,0.0834,48,0
L104068,Personal Loan,Midwest,645,17616.31,0.09,48,0
L104069,Auto Loan,South,667,20056.63,0.0685,48,1
L104070,Auto Loan,Northeast,709,17767.3,0.0618,60,1
L104071,Personal Loan,South,676,13970.96,0.085,24,0
L104072,Auto Loan,West,721,18823.79,0.06,48,1
L104073,Personal Loan,Northeast,751,13443.64,0.078,24,0
L104074,Home Improvement,West,701,15031.22,0.071,48,0
L104075,Auto Loan,Midwest,694,30897.18,0.0642,24,1
L104076,Personal Loan,South,767,7453.47,0.078,48,0
L104077,Home Improvement,Northeast,691,22183.58,0.0726,60,0
L104078,Auto Loan,Northeast,728,18318.54,0.06,36,1
L104079,Auto Loan,Midwest,635,16651.57,0.0736,60,1
L104080,Personal Loan,West,714,8991.21,0.079,36,0
L104081,Personal Loan,South,657,12613.68,0.0881,36,0
L104082,Personal Loan,West,774,6874.07,0.078,36,0
L104083,Personal Loan,South,720,18031.5,0.078,60,0
L104084,Personal Loan,South,730,10341.87,0.078,36,0
L104085,Personal Loan,Northeast,648,15170.84,0.0895,24,0
L104086,Auto Loan,South,667,26924.27,0.0685,24,1
L104087,Personal Loan,South,631,12283.81,0.0922,36,0
L104088,Personal Loan,Midwest,761,17355.24,0.078,60,0
L104089,Auto Loan,Northeast,761,24996.14,0.06,36,1
L104090,Home Improvement,Northeast,738,14857.27,0.068,48,0
L104091,Personal Loan,South,696,9346.46,0.0818,60,0
L104092,Personal Loan,Northeast,663,12524.62,0.0871,36,0
L104093,Home Improvement,Midwest,771,23461.56,0.068,24,0
L104094,Auto Loan,South,704,16513.58,0.0626,48,1
L104095,Personal Loan,Northeast,672,13699.09,0.0857,48,0
L104096,Personal Loan,Midwest,707,7232.21,0.0801,60,0
L104097,Personal Loan,Northeast,645,10143.3,0.09,48,0
L104098,Home Improvement,West,745,17181.79,0.068,60,0
L104099,Personal Loan,West,688,9107.43,0.0831,36,0
L104100,Personal Loan,West,626,19563.98,0.093,60,0
L104101,Auto Loan,South,700,16961.81,0.0632,36,1
L104102,Personal Loan,Northeast,683,18717.24,0.0839,36,0
L104103,Home Improvement,Northeast,703,11512.07,0.0707,24,0
L104104,Personal Loan,Midwest,645,13314.11,0.09,60,0
L104105,Personal Loan,West,698,9742.08,0.0815,48,0
L104106,Personal Loan,Northeast,682,13618.15,0.0841,36,0
L104107,Home Improvement,West,657,9919.96,0.0781,36,0
L104108,Auto Loan,South,734,20876.37,0.06,48,1
L104109,Personal Loan,South,766,17806.2,0.078,60,0
L104110,Home Improvement,Midwest,774,19168.77,0.068,36,0
L104111,Personal Loan,Midwest,714,11464.63,0.079,24,0
L104112,Auto Loan,Northeast,701,15297.77,0.063,36,1
L104113,Personal Loan,Midwest,680,18320.77,0.0844,48,0
L104114,Auto Loan,West,637,29078.25,0.0733,48,1
L104115,Auto Loan,Northeast,776,15698.52,0.06,36,1
L104116,Auto Loan,South,702,25418.6,0.0629,60,1
L104117,Auto Loan,West,760,29000.53,0.06,48,1
L104118,Auto Loan,Midwest,727,17375.41,0.06,60,1
L104119,Personal Loan,Midwest,644,13076.61,0.0902,24,0
L104120,Personal Loan,Midwest,715,17195.83,0.0788,36,0
L104121,Personal Loan,Northeast,702,15533.84,0.0809,24,0
L104122,Personal Loan,Northeast,705,10867.22,0.0804,60,0
L104123,Auto Loan,Northeast,620,28521.09,0.076,48,1
L104124,Auto Loan,South,674,15572.74,0.0674,24,1
L104125,Personal Loan,Northeast,693,16562.12,0.0823,60,0
L104126,Personal Loan,Northeast,698,11898.28,0.0815,48,0
L104127,Home Improvement,Northeast,684,16639.72,0.0738,36,0
L104128,Personal Loan,Midwest,685,7827.3,0.0836,36,0
L104129,Personal Loan,Midwest,685,6378.39,0.0836,48,0
L104130,Auto Loan,West,710,15851.96,0.0616,60,1
L104131,Personal Loan,West,698,14844.85,0.0815,48,0
L104132,Personal Loan,West,720,7870.24,0.078,48,0
L104133,Personal Loan,South,685,18295.07,0.0836,48,0
L104134,Home Improvement,Midwest,716,20257.3,0.0686,48,0
L104135,Personal Loan,Midwest,699,11626.99,0.0814,36,0
L104136,Personal Loan,South,724,14368.65,0.078,48,0
L104137,Personal Loan,West,692,11996.15,0.0825,36,0
L104138,Personal Loan,Midwest,726,7779.99,0.078,36,0
L104139,Home Improvement,Midwest,719,13793.32,0.0682,36,0
L104140,Personal Loan,West,683,19833.08,0.0839,36,0
L104141,Personal Loan,Midwest,672,19689.0,0.0857,48,0
L104142,Auto Loan,Midwest,669,16711.9,0.0682,60,1
L104143,Auto Loan,Midwest,745,27198.73,0.06,48,1
L104144,Home Improvement,Midwest,738,22340.62,0.068,60,0
L104145,Home Improvement,West,732,17532.12,0.068,48,0
L104146,Auto Loan,West,716,22400.15,0.0606,48,1
L104147,Personal Loan,Midwest,703,14659.21,0.0807,60,0
L104148,Personal Loan,Midwest,656,13943.41,0.0882,24,0
L104149,Personal Loan,West,717,18621.61,0.0785,60,0
L104150,Personal Loan,South,720,7950.1,0.078,60,0
L104151,Personal Loan,West,628,19852.06,0.0927,36,0
L104152,Auto Loan,West,736,26172.96,0.06,60,1
L104153,Auto Loan,West,758,21567.45,0.06,24,1
L104154,Personal Loan,South,703,16408.35,0.0807,36,0
L104155,Auto Loan,Northeast,674,18694.63,0.0674,60,1
L104156,Personal Loan,West,620,15772.97,0.094,36,0
L104157,Auto Loan,South,663,30754.82,0.0691,48,1
L104158,Personal Loan,South,735,6073.06,0.078,24,0
L104159,Auto Loan,South,751,15373.86,0.06,24,1
L104160,Auto Loan,South,742,17707.0,0.06,36,1
L104161,Personal Loan,South,690,6422.34,0.0828,24,0
L104162,Auto Loan,Midwest,736,20377.87,0.06,48,1
L104163,Home Improvement,Midwest,638,17671.17,0.0811,36,0
L104164,Personal Loan,West,698,19717.11,0.0815,36,0
L104165,Personal Loan,West,715,12325.33,0.0788,24,0
L104166,Personal Loan,West,767,15269.25,0.078,36,0
L104167,Auto Loan,West,766,16374.81,0.06,48,1
L104168,Auto Loan,Midwest,641,28331.77,0.0726,36,1
L104169,Auto Loan,West,693,15093.76,0.0643,36,1
L104170,Auto Loan,South,747,26496.87,0.06,48,1
L104171,Personal Loan,West,687,7793.03,0.0833,36,0
L104172,Personal Loan,Midwest,657,8673.47,0.0881,48,0
L104173,Personal Loan,Northeast,656,13165.86,0.0882,24,0
L104174,Auto Loan,Northeast,739,28935.83,0.06,36,1
L104175,Home Improvement,Midwest,731,17650.45,0.068,48,0
L104176,Home Improvement,Midwest,714,8250.85,0.069,48,0
L104177,Personal Loan,South,683,10211.76,0.0839,60,0
L104178,Auto Loan,Northeast,724,19952.37,0.06,24,1
L104179,Personal Loan,South,663,16649.76,0.0871,36,0
L104180,Personal Loan,Northeast,692,9537.21,0.0825,24,0
L104181,Personal Loan,South,719,14774.45,0.0782,36,0
L104182,Home Improvement,South,727,14288.0,0.068,48,0
L104183,Auto Loan,Midwest,730,18051.74,0.06,60,1
L104184,Auto Loan,South,757,13274.85,0.06,24,1
L104185,Auto Loan,Midwest,718,31096.44,0.0603,24,1
L104186,Personal Loan,West,698,7010.05,0.0815,36,0
L104187,Auto Loan,Midwest,757,19976.14,0.06,24,1
L104188,Auto Loan,South,752,13539.48,0.06,36,1
L104189,Auto Loan,Midwest,634,15291.71,0.0738,36,1
L104190,Personal Loan,Midwest,820,6793.02,0.078,48,0
L104191,Home Improvement,Midwest,682,20802.36,0.0741,48,0
L104192,Home Improvement,South,785,10516.39,0.068,24,0
L104193,Home Improvement,South,638,14665.09,0.0811,36,0
L104194,Personal Loan,West,733,6391.4,0.078,36,0
L104195,Personal Loan,Midwest,686,6689.56,0.0834,24,0
L104196,Personal Loan,South,638,7439.47,0.0911,36,0
L104197,Personal Loan,Midwest,792,7504.97,0.078,48,0
L104198,Home Improvement,South,640,10941.29,0.0808,36,0
L104199,Auto Loan,Northeast,715,25844.81,0.0608,36,1
L104200,Personal Loan,South,677,19585.92,0.0849,60,0
L104201,Auto Loan,West,808,22656.07,0.06,48,1
L104202,Auto Loan,Midwest,677,18582.19,0.0669,60,1
L104203,Home Improvement,Northeast,711,20072.24,0.0694,24,0
L104204,Auto Loan,Midwest,659,26663.16,0.0698,24,1
L104205,Home Improvement,Northeast,707,15396.04,0.0701,60,0
L104206,Personal Loan,Northeast,635,15831.43,0.0916,48,0
L104207,Auto Loan,Northeast,666,14670.15,0.0686,48,1
L104208,Personal Loan,Northeast,793,9462.7,0.078,48,0
L104209,Personal Loan,Midwest,746,14768.49,0.078,36,0
L104210,Auto Loan,Midwest,722,18423.16,0.06,48,1
L104211,Personal Loan,Northeast,756,16099.77,0.078,36,0
L104212,Auto Loan,Northeast,725,24896.66,0.06,36,1
L104213,Auto Loan,West,662,31153.43,0.0693,36,1
L104214,Personal Loan,South,805,19288.13,0.078,60,0
L104215,Personal Loan,Midwest,659,9922.79,0.0878,48,0
L104216,Home Improvement,West,682,22631.22,0.0741,48,0
L104217,Personal Loan,Midwest,698,15313.45,0.0815,36,0
L104218,Personal Loan,West,758,6520.42,0.078,24,0
L104219,Personal Loan,Midwest,781,19078.25,0.078,36,0
L104220,Personal Loan,South,730,11843.76,0.078,48,0
L104221,Auto Loan,West,790,30066.09,0.06,60,1
L104222,Personal Loan,Northeast,775,6006.67,0.078,36,0
L104223,Auto Loan,Midwest,620,15884.98,0.076,24,1
L104224,Home Improvement,Northeast,731,8279.98,0.068,48,0
L104225,Home Improvement,Northeast,700,15863.82,0.0712,36,0
L104226,Personal Loan,Northeast,786,17460.01,0.078,36,0
L104227,Auto Loan,Northeast,693,20289.41,0.0643,60,1
L104228,Personal Loan,Midwest,700,17030.92,0.0812,60,0
L104229,Auto Loan,West,679,23710.57,0.0666,48,1
L104230,Personal Loan,West,692,14805.43,0.0825,48,0
L104231,Personal Loan,South,663,14593.21,0.0871,36,0
L104232,Home Improvement,South,676,23605.12,0.075,36,0
L104233,Auto Loan,Northeast,752,25559.62,0.06,36,1
L104234,Personal Loan,West,685,13523.34,0.0836,48,0
L104235,Auto Loan,Northeast,701,16063.14,0.063,36,1
L104236,Auto Loan,West,735,28462.94,0.06,48,1
L104237,Personal Loan,Northeast,736,8806.03,0.078,24,0
L104238,Personal Loan,West,735,7825.26,0.078,48,0
L104239,Personal Loan,South,663,9841.36,0.0871,48,0
L104240,Personal Loan,West,682,10481.34,0.0841,36,0
L104241,Auto Loan,South,663,19598.99,0.0691,36,1
L104242,Home Improvement,South,648,22625.64,0.0795,60,0
L104243,Personal Loan,South,701,12361.94,0.081,36,0
L104244,Personal Loan,Midwest,717,19332.45,0.0785,24,0
L104245,Home Improvement,Midwest,635,21203.7,0.0816,60,0
