loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L101373,Personal Loan,Midwest,718,22958.0,0.0639,36,0
L101374,Personal Loan,Northeast,662,21955.0,0.1391,60,0
L101375,Personal Loan,Northeast,683,21915.0,0.1445,60,0
L101376,Home Improvement,Northeast,804,25546.0,0.1228,24,0
L101377,Personal Loan,West,627,28605.0,0.1188,60,0
L101378,Auto Loan,Northeast,700,25094.0,0.1348,60,1
L101379,Personal Loan,West,748,11404.0,0.086,60,0
L101380,Auto Loan,Northeast,724,11760.0,0.1204,48,1
L101381,Auto Loan,West,682,12478.0,0.0911,48,1
L101382,Home Improvement,South,733,20497.0,0.087,48,0
L101383,Personal Loan,West,700,11882.0,0.0623,24,0
L101384,Personal Loan,West,745,25575.0,0.1423,24,0
L101385,Personal Loan,Midwest,682,26116.0,0.0642,36,0
L101386,Auto Loan,South,770,7266.0,0.0865,24,1
L101387,Personal Loan,Northeast,675,21998.0,0.1405,24,0
L101388,Personal Loan,West,744,21705.0,0.1069,24,0
L101389,Auto Loan,South,701,25340.0,0.1367,48,1
L101390,Personal Loan,West,625,20680.0,0.0757,36,0
L101391,Personal Loan,West,697,15268.0,0.1491,60,0
L101392,Auto Loan,Northeast,693,11833.0,0.1034,24,1
L101393,Auto Loan,West,709,15485.0,0.0962,60,1
L101394,Personal Loan,West,718,18159.0,0.1481,60,0
L101395,Personal Loan,West,688,14676.0,0.1242,24,0
L101396,Auto Loan,Midwest,684,19714.0,0.0874,36,1
L101397,Personal Loan,South,762,20380.0,0.078,24,0
L101398,Personal Loan,South,777,24678.0,0.1159,36,0
L101399,Personal Loan,South,680,15181.0,0.1104,48,0
L101400,Auto Loan,Northeast,699,8951.0,0.1019,36,1
L101401,Home Improvement,Northeast,720,15247.0,0.1067,24,0
L101402,Auto Loan,West,662,24187.0,0.09,48,1
L101403,Auto Loan,South,715,27091.0,0.142,36,1
L101404,Auto Loan,Northeast,655,10206.0,0.0727,60,1
L101405,Personal Loan,West,713,21942.0,0.1153,24,0
L101406,Personal Loan,South,624,20859.0,0.1412,48,0
L101407,Home Improvement,Northeast,665,16874.0,0.095,36,0
L101408,Auto Loan,Northeast,684,6378.0,0.1056,36,1
L101409,Personal Loan,Midwest,732,16178.0,0.132,36,0
L101410,Auto Loan,West,674,27981.0,0.093,48,1
L101411,Auto Loan,Midwest,723,22135.0,0.0724,36,1
L101412,Home Improvement,West,775,21759.0,0.0773,48,0
L101413,Personal Loan,Midwest,768,22491.0,0.1349,48,0
L101414,Personal Loan,Midwest,648,14011.0,0.1038,48,0
L101415,Personal Loan,Midwest,678,22946.0,0.1304,24,0
L101416,Auto Loan,West,710,9971.0,0.0733,36,1
L101417,Auto Loan,West,820,25984.0,0.1086,60,1
L101418,Auto Loan,West,665,16945.0,0.0929,60,1
L101419,Personal Loan,Midwest,660,16282.0,0.0652,36,0
L101420,Personal Loan,Midwest,750,18793.0,0.0903,36,0
L101421,Personal Loan,Midwest,723,8761.0,0.1279,48,0
L101422,Auto Loan,Midwest,693,15153.0,0.1192,60,1
L101423,Auto Loan,Midwest,707,9551.0,0.0701,48,1
L101424,Home Improvement,South,674,12670.0,0.0851,48,0
L101425,Auto Loan,Midwest,681,21222.0,0.0693,48,1
L101426,Auto Loan,South,710,15409.0,0.077,60,1
L101427,Auto Loan,South,748,7281.0,0.1331,36,1
L101428,Personal Loan,Midwest,749,10073.0,0.1068,36,0
L101429,Auto Loan,South,725,27904.0,0.1383,48,1
L101430,Personal Loan,South,659,17963.0,0.0889,36,0
L101431,Auto Loan,South,677,28798.0,0.1036,60,1
L101432,Personal Loan,Northeast,704,29025.0,0.083,36,0
L101433,Personal Loan,South,743,24060.0,0.0857,36,0
L101434,Personal Loan,West,726,10926.0,0.0792,48,0
L101435,Auto Loan,South,697,10944.0,0.1467,36,1
L101436,Auto Loan,Northeast,752,18352.0,0.106,24,1
L101437,Personal Loan,Northeast,667,20406.0,0.1248,48,0
L101438,Personal Loan,Midwest,703,23670.0,0.0854,36,0
L101439,Personal Loan,Midwest,750,17833.0,0.1207,48,0
L101440,Auto Loan,Midwest,765,17392.0,0.0941,48,1
L101441,Home Improvement,Midwest,706,28153.0,0.0908,48,0
L101442,Home Improvement,South,692,26550.0,0.0762,36,0
L101443,Personal Loan,South,650,11106.0,0.0613,48,0
L101444,Auto Loan,West,693,14597.0,0.0987,48,1
L101445,Personal Loan,South,813,8417.0,0.1487,48,0
L101446,Personal Loan,West,711,28101.0,0.0861,60,0
L101447,Personal Loan,Midwest,784,23602.0,0.0831,60,0
L101448,Personal Loan,Midwest,707,24496.0,0.073,24,0
L101449,Auto Loan,West,709,10246.0,0.0813,24,1
L101450,Personal Loan,Midwest,691,29258.0,0.0863,36,0
L101451,Personal Loan,Northeast,766,16434.0,0.0967,36,0
L101452,Auto Loan,Northeast,725,28611.0,0.0881,36,1
L101453,Personal Loan,Midwest,793,7191.0,0.1418,36,0
L101454,Auto Loan,Northeast,675,6076.0,0.1245,48,1
L101455,Personal Loan,Northeast,753,29926.0,0.0766,36,0
L101456,Auto Loan,Midwest,695,7594.0,0.0784,36,1
L101457,Personal Loan,West,689,25646.0,0.0964,48,0
L101458,Auto Loan,West,705,13666.0,0.0802,36,1
L101459,Auto Loan,Northeast,620,14963.0,0.0987,24,1
L101460,Personal Loan,West,734,6239.0,0.0706,60,0
L101461,Auto Loan,South,742,29394.0,0.1271,60,1
L101462,Auto Loan,Midwest,654,16752.0,0.0951,48,1
L101463,Personal Loan,Northeast,749,9393.0,0.0989,24,0
L101464,Personal Loan,South,768,14416.0,0.0738,48,0
L101465,Personal Loan,Northeast,740,11681.0,0.0803,36,0
L101466,Auto Loan,Northeast,663,24044.0,0.1427,48,1
L101467,Home Improvement,Northeast,729,25783.0,0.0853,48,0
L101468,Personal Loan,Northeast,642,18208.0,0.1348,60,0
L101469,Personal Loan,West,733,16085.0,0.0613,48,0
L101470,Personal Loan,West,780,17944.0,0.129,60,0
L101471,Auto Loan,West,716,23100.0,0.1154,36,1
L101472,Personal Loan,South,696,14209.0,0.1221,60,0
L101473,Personal Loan,West,741,26030.0,0.0617,48,0
L101474,Auto Loan,South,728,24172.0,0.1448,48,1
L101475,Auto Loan,South,769,23053.0,0.0802,36,1
L101476,Auto Loan,Northeast,664,18335.0,0.0785,36,1
L101477,Personal Loan,West,787,7147.0,0.0844,60,0
L101478,Personal Loan,Northeast,647,27357.0,0.1432,36,0
L101479,Auto Loan,South,732,13768.0,0.1054,60,1
L101480,Home Improvement,Northeast,707,20334.0,0.1416,48,0
L101481,Auto Loan,South,682,9086.0,0.0849,60,1
L101482,Personal Loan,Northeast,620,28498.0,0.0804,36,0
L101483,Auto Loan,West,666,6694.0,0.1035,60,1
L101484,Auto Loan,South,719,24420.0,0.1013,48,1
L101485,Personal Loan,Midwest,710,10740.0,0.1032,48,0
L101486,Auto Loan,West,758,13393.0,0.1093,48,1
L101487,Home Improvement,Northeast,626,8339.0,0.1022,36,0
L101488,Auto Loan,Midwest,668,10393.0,0.1408,60,1
L101489,Personal Loan,Midwest,698,17461.0,0.1121,60,0
L101490,Personal Loan,South,706,13748.0,0.1217,48,0
L101491,Home Improvement,West,712,20695.0,0.1101,48,0
L101492,Auto Loan,South,653,29213.0,0.106,24,1
L101493,Personal Loan,Northeast,729,14113.0,0.1348,36,0
L101494,Auto Loan,South,758,15159.0,0.1174,48,1
L101495,Personal Loan,West,694,27075.0,0.1011,48,0
L101496,Auto Loan,Northeast,726,28110.0,0.1054,60,1
L101497,Auto Loan,Northeast,735,19704.0,0.1416,60,1
L101498,Personal Loan,Midwest,696,28101.0,0.0922,24,0
L101499,Auto Loan,Midwest,693,23822.0,0.1252,36,1
L101500,Auto Loan,West,711,25509.0,0.0845,24,1
L101501,Personal Loan,South,694,28664.0,0.1194,36,0
L101502,Auto Loan,South,732,18862.0,0.1322,48,1
L101503,Personal Loan,Midwest,726,28656.0,0.0884,48,0
L101504,Personal Loan,Midwest,749,21353.0,0.1353,60,0
L101505,Personal Loan,South,775,16816.0,0.1291,48,0
L101506,Personal Loan,South,714,6616.0,0.147,36,0
L101507,Personal Loan,South,742,8980.0,0.0833,48,0
L101508,Personal Loan,South,767,28125.0,0.1206,24,0
L101509,Auto Loan,Northeast,697,18081.0,0.0878,36,1
L101510,Auto Loan,Northeast,704,23502.0,0.1484,36,1
L101511,Auto Loan,South,658,21433.0,0.0603,36,1
L101512,Auto Loan,South,654,13555.0,0.0847,36,1
L101513,Personal Loan,South,762,11337.0,0.0839,60,0
L101514,Auto Loan,Midwest,659,23639.0,0.0739,36,1
L101515,Auto Loan,South,773,7157.0,0.1405,60,1
L101516,Personal Loan,Northeast,740,7711.0,0.1346,36,0
L101517,Auto Loan,South,647,29193.0,0.0995,36,1
L101518,Personal Loan,Northeast,700,12501.0,0.0968,36,0
L101519,Personal Loan,West,718,11788.0,0.1131,36,0
L101520,Personal Loan,Midwest,691,19767.0,0.1084,48,0
L101521,Auto Loan,West,746,19420.0,0.0752,36,1
L101522,Personal Loan,West,760,20790.0,0.0967,36,0
L101523,Personal Loan,Northeast,690,16534.0,0.111,48,0
L101524,Personal Loan,Northeast,706,18344.0,0.1419,36,0
L101525,Auto Loan,South,684,18370.0,0.1032,36,1
L101526,Personal Loan,West,661,29904.0,0.1351,24,0
L101527,Personal Loan,Midwest,741,19901.0,0.0813,48,0
L101528,Auto Loan,Midwest,738,18783.0,0.0722,36,1
L101529,Personal Loan,Northeast,692,27601.0,0.1443,36,0
L101530,Home Improvement,Northeast,644,7214.0,0.0718,60,0
L101531,Home Improvement,West,764,19303.0,0.0784,60,0
L101532,Home Improvement,Midwest,700,9661.0,0.0976,36,0
L101533,Personal Loan,South,675,25971.0,0.1314,36,0
L101534,Home Improvement,West,710,28109.0,0.086,48,0
L101535,Home Improvement,West,731,27419.0,0.1298,48,0
L101536,Auto Loan,South,756,28524.0,0.0758,36,1
L101537,Auto Loan,Midwest,750,15397.0,0.0937,24,1
L101538,Auto Loan,Northeast,737,28125.0,0.122,24,1
L101539,Personal Loan,Midwest,721,20657.0,0.1418,48,0
L101540,Personal Loan,Northeast,695,20221.0,0.1356,36,0
L101541,Personal Loan,Midwest,687,29584.0,0.0668,36,0
L101542,Personal Loan,Midwest,771,10295.0,0.0678,60,0
L101543,Personal Loan,Northeast,654,28562.0,0.1428,36,0
L101544,Personal Loan,Midwest,764,27007.0,0.0846,24,0
L101545,Personal Loan,South,627,25154.0,0.0884,36,0
L101546,Personal Loan,Northeast,756,13932.0,0.1141,48,0
L101547,Personal Loan,West,650,15773.0,0.0717,48,0
L101548,Home Improvement,Midwest,668,7192.0,0.1365,60,0
L101549,Home Improvement,South,742,26411.0,0.105,60,0
L101550,Auto Loan,Northeast,732,27725.0,0.1369,48,1
L101551,Personal Loan,West,696,28100.0,0.0667,48,0
L101552,Auto Loan,West,655,11878.0,0.0693,24,1
L101553,Personal Loan,South,712,16880.0,0.0955,24,0
L101554,Home Improvement,West,754,26879.0,0.1471,24,0
L101555,Personal Loan,Northeast,703,17606.0,0.0819,60,0
L101556,Home Improvement,South,668,13418.0,0.1354,36,0
L101557,Auto Loan,Midwest,734,12424.0,0.128,48,1
L101558,Home Improvement,South,660,9296.0,0.1153,60,0
L101559,Personal Loan,Northeast,727,9663.0,0.0748,24,0
L101560,Personal Loan,Northeast,736,9852.0,0.0889,36,0
L101561,Home Improvement,West,739,28919.0,0.0774,36,0
L101562,Personal Loan,Midwest,628,21400.0,0.0758,36,0
L101563,Personal Loan,Midwest,738,10978.0,0.1101,36,0
L101564,Auto Loan,West,725,16366.0,0.1362,48,1
L101565,Home Improvement,Midwest,725,22700.0,0.1353,36,0
L101566,Personal Loan,Midwest,802,22572.0,0.0998,36,0
L101567,Personal Loan,West,685,28463.0,0.113,48,0
L101568,Personal Loan,Midwest,787,6816.0,0.1216,36,0
L101569,Auto Loan,South,723,10909.0,0.0807,48,1
L101570,Personal Loan,Midwest,662,22499.0,0.1087,48,0
L101571,Personal Loan,West,718,8605.0,0.1199,48,0
L101572,Auto Loan,South,749,20348.0,0.1155,48,1
L101573,Home Improvement,Northeast,728,6360.0,0.1036,24,0
L101574,Personal Loan,Northeast,667,7230.0,0.0628,48,0
L101575,Auto Loan,South,736,21038.0,0.1342,24,1
L101576,Auto Loan,South,700,26167.0,0.1224,48,1
L101577,Auto Loan,West,647,10025.0,0.1047,36,1
L101578,Personal Loan,Midwest,732,19385.0,0.0972,36,0
L101579,Personal Loan,South,698,27165.0,0.0906,36,0
L101580,Personal Loan,Northeast,731,16121.0,0.1448,24,0
L101581,Home Improvement,South,643,25075.0,0.1219,36,0
L101582,Home Improvement,Midwest,707,17117.0,0.1284,60,0
L101583,Auto Loan,West,620,6106.0,0.121,48,1
L101584,Home Improvement,South,741,22709.0,0.065,24,0
L101585,Personal Loan,South,670,12493.0,0.0652,36,0
L101586,Personal Loan,South,717,20964.0,0.1179,48,0
L101587,Personal Loan,West,620,27146.0,0.0833,48,0
L101588,Home Improvement,Midwest,767,8101.0,0.141,36,0
L101589,Personal Loan,Midwest,727,12931.0,0.1059,60,0
L101590,Personal Loan,South,772,7794.0,0.1318,24,0
L101591,Personal Loan,Northeast,711,21768.0,0.0745,36,0
L101592,Auto Loan,South,719,10012.0,0.1012,24,1
L101593,Home Improvement,West,784,15928.0,0.1142,24,0
L101594,Home Improvement,West,767,25924.0,0.1268,36,0
L101595,Personal Loan,West,666,27963.0,0.0603,36,0
L101596,Personal Loan,Midwest,709,16583.0,0.1174,36,0
L101597,Auto Loan,Northeast,704,18970.0,0.0815,48,1
L101598,Personal Loan,Northeast,743,20709.0,0.1248,36,0
L101599,Personal Loan,South,679,6014.0,0.1177,48,0
L101600,Auto Loan,South,699,24784.0,0.0862,24,1
L101601,Personal Loan,West,706,20244.0,0.0977,36,0
L101602,Auto Loan,Northeast,700,23013.0,0.1239,48,1
L101603,Personal Loan,South,734,24919.0,0.0741,24,0
L101604,Personal Loan,Northeast,725,26871.0,0.1236,36,0
L101605,Home Improvement,Midwest,725,21647.0,0.0682,36,0
L101606,Personal Loan,Midwest,706,11705.0,0.0982,48,0
L101607,Personal Loan,Midwest,652,23688.0,0.1399,24,0
L101608,Auto Loan,South,625,17356.0,0.0813,36,1
L101609,Auto Loan,Midwest,682,20602.0,0.1427,48,1
L101610,Personal Loan,West,719,21212.0,0.1489,60,0
L101611,Auto Loan,South,789,21435.0,0.1362,48,1
L101612,Auto Loan,Northeast,779,15663.0,0.1106,60,1
L101613,Personal Loan,Midwest,798,11988.0,0.0773,36,0
L101614,Home Improvement,Northeast,758,9351.0,0.0803,60,0
L101615,Personal Loan,Midwest,686,19878.0,0.1335,36,0
L101616,Personal Loan,Northeast,687,15201.0,0.1259,36,0
L101617,Personal Loan,Midwest,704,7618.0,0.1207,48,0
L101618,Auto Loan,Northeast,760,17841.0,0.1241,36,1
L101619,Personal Loan,South,659,8423.0,0.1483,24,0
L101620,Personal Loan,West,796,24967.0,0.0905,36,0
L101621,Auto Loan,Northeast,699,20767.0,0.1097,24,1
L101622,Personal Loan,South,783,24576.0,0.095,24,0
L101623,Home Improvement,South,694,21793.0,0.0657,36,0
L101624,Home Improvement,Northeast,713,10356.0,0.0858,24,0
L101625,Auto Loan,South,666,21823.0,0.12,60,1
L101626,Personal Loan,Northeast,714,24214.0,0.0797,48,0
L101627,Personal Loan,Midwest,701,15750.0,0.1406,36,0
L101628,Personal Loan,Northeast,724,26306.0,0.0603,24,0
L101629,Personal Loan,West,705,7458.0,0.126,48,0
L101630,Auto Loan,Midwest,772,29643.0,0.1495,36,1
L101631,Personal Loan,Northeast,671,22500.0,0.0717,48,0
L101632,Home Improvement,West,676,19344.0,0.0618,24,0
L101633,Personal Loan,South,778,19609.0,0.0836,60,0
L101634,Auto Loan,West,735,8050.0,0.0979,36,1
L101635,Home Improvement,Midwest,751,12965.0,0.1386,24,0
L101636,Auto Loan,Northeast,741,16201.0,0.0732,48,1
L101637,Auto Loan,West,706,14262.0,0.0835,24,1
L101638,Auto Loan,Northeast,708,28036.0,0.1365,48,1
L101639,Home Improvement,West,674,10860.0,0.1499,36,0
L101640,Auto Loan,Midwest,642,27911.0,0.0967,48,1
L101641,Auto Loan,West,677,27825.0,0.0985,60,1
L101642,Personal Loan,South,662,10748.0,0.1236,48,0
L101643,Home Improvement,South,634,8170.0,0.1048,24,0
L101644,Auto Loan,Northeast,657,10284.0,0.1148,48,1
L101645,Personal Loan,West,700,8537.0,0.1159,48,0
L101646,Auto Loan,Midwest,711,17041.0,0.13,36,1
L101647,Personal Loan,South,723,26035.0,0.1404,24,0
L101648,Personal Loan,Northeast,702,21064.0,0.0822,36,0
L101649,Auto Loan,Northeast,735,8053.0,0.0683,48,1
L101650,Home Improvement,West,745,15282.0,0.0819,36,0
L101651,Personal Loan,South,740,14272.0,0.0713,36,0
L101652,Auto Loan,South,707,9839.0,0.0658,36,1
L101653,Personal Loan,South,770,19188.0,0.1087,60,0
L101654,Home Improvement,West,712,27302.0,0.1395,48,0
L101655,Home Improvement,Northeast,691,22517.0,0.08,36,0
L101656,Personal Loan,South,653,27158.0,0.079,48,0
L101657,Personal Loan,Midwest,687,25981.0,0.1297,48,0
L101658,Auto Loan,Midwest,713,17284.0,0.0664,60,1
L101659,Personal Loan,Midwest,674,6072.0,0.1047,60,0
L101660,Auto Loan,West,661,26429.0,0.0861,48,1
L101661,Personal Loan,West,736,19193.0,0.0931,36,0
L101662,Personal Loan,Northeast,663,17859.0,0.0738,36,0
L101663,Personal Loan,Northeast,730,9700.0,0.0653,36,0
L101664,Auto Loan,Northeast,712,25632.0,0.0666,48,1
L101665,Auto Loan,West,707,28526.0,0.0725,36,1
L101666,Personal Loan,Northeast,728,25078.0,0.1262,48,0
L101667,Personal Loan,West,705,17644.0,0.1299,60,0
L101668,Auto Loan,Northeast,708,20884.0,0.1377,60,1
L101669,Auto Loan,West,677,24782.0,0.0722,48,1
L101670,Auto Loan,Northeast,766,21118.0,0.0821,36,1
L101671,Auto Loan,Northeast,694,28348.0,0.1096,24,1
L101672,Personal Loan,Northeast,781,7904.0,0.1467,48,0
L101673,Auto Loan,Midwest,790,21469.0,0.0783,36,1
L101674,Home Improvement,Northeast,711,18648.0,0.14,48,0
L101675,Auto Loan,South,704,19420.0,0.0711,24,1
L101676,Personal Loan,Northeast,702,20141.0,0.0936,48,0
L101677,Personal Loan,South,776,10754.0,0.1008,48,0
L101678,Personal Loan,West,689,24227.0,0.1253,36,0
L101679,Personal Loan,South,721,12505.0,0.1292,36,0
L101680,Personal Loan,Midwest,699,23915.0,0.0632,36,0
L101681,Personal Loan,South,670,19193.0,0.0758,24,0
L101682,Auto Loan,Midwest,670,25810.0,0.0996,24,1
L101683,Personal Loan,West,737,15674.0,0.09,24,0
L101684,Home Improvement,Northeast,721,11397.0,0.1071,24,0
L101685,Personal Loan,West,659,26883.0,0.1157,36,0
L101686,Home Improvement,West,765,14604.0,0.1399,36,0
L101687,Auto Loan,West,704,14541.0,0.1025,24,1
L101688,Home Improvement,South,728,28595.0,0.129,60,0
L101689,Auto Loan,Midwest,706,12953.0,0.1478,24,1
L101690,Auto Loan,West,765,16096.0,0.1292,24,1
L101691,Personal Loan,Midwest,642,16795.0,0.105,48,0
L101692,Auto Loan,Northeast,647,8444.0,0.0825,60,1
L101693,Home Improvement,Northeast,711,14950.0,0.125,36,0
L101694,Home Improvement,South,697,17416.0,0.1223,48,0
L101695,Auto Loan,West,666,20615.0,0.1089,48,1
L101696,Personal Loan,Northeast,706,18024.0,0.1236,36,0
L101697,Personal Loan,Northeast,620,10713.0,0.1389,36,0
L101698,Auto Loan,South,805,18994.0,0.065,60,1
L101699,Personal Loan,West,676,13213.0,0.0869,24,0
L101700,Personal Loan,Northeast,686,19749.0,0.0672,36,0
L101701,Home Improvement,Northeast,700,19464.0,0.0817,60,0
L101702,Auto Loan,West,707,12159.0,0.1416,24,1
L101703,Personal Loan,South,672,15004.0,0.0983,60,0
L101704,Personal Loan,Northeast,671,23691.0,0.1433,36,0
L101705,Auto Loan,Midwest,662,23695.0,0.1138,36,1
L101706,Auto Loan,West,733,9746.0,0.0769,48,1
L101707,Auto Loan,Northeast,725,23261.0,0.1235,24,1
L101708,Auto Loan,Midwest,697,26695.0,0.1234,48,1
L101709,Personal Loan,West,712,28587.0,0.146,36,0
L101710,Personal Loan,Midwest,718,23282.0,0.1414,36,0
L101711,Personal Loan,South,705,22673.0,0.0931,60,0
L101712,Auto Loan,Northeast,762,12043.0,0.0995,36,1
L101713,Personal Loan,Northeast,711,26665.0,0.0712,48,0
L101714,Home Improvement,South,687,26447.0,0.0607,48,0
L101715,Personal Loan,Northeast,705,22065.0,0.1463,36,0
L101716,Personal Loan,Midwest,715,12445.0,0.1173,36,0
L101717,Auto Loan,Midwest,707,18589.0,0.1013,24,1
L101718,Personal Loan,South,706,28588.0,0.1322,48,0
L101719,Auto Loan,Northeast,798,18666.0,0.0801,48,1
L101720,Auto Loan,Midwest,680,24711.0,0.1371,36,1
L101721,Personal Loan,South,662,20687.0,0.0621,36,0
L101722,Auto Loan,South,668,26655.0,0.0972,24,1
L101723,Auto Loan,South,702,11087.0,0.1162,36,1
L101724,Personal Loan,Northeast,742,17607.0,0.0745,24,0
L101725,Personal Loan,Northeast,708,18967.0,0.0897,36,0
L101726,Personal Loan,Midwest,709,27145.0,0.1053,24,0
L101727,Auto Loan,Northeast,714,9941.0,0.1382,48,1
L101728,Auto Loan,South,802,6090.0,0.0737,60,1
L101729,Auto Loan,West,744,25092.0,0.0981,36,1
L101730,Personal Loan,Midwest,716,25508.0,0.0702,36,0
L101731,Auto Loan,South,754,22872.0,0.071,24,1
L101732,Home Improvement,Northeast,667,17827.0,0.0798,48,0
L101733,Personal Loan,West,720,25540.0,0.1465,24,0
L101734,Personal Loan,South,783,22215.0,0.1154,60,0
L101735,Personal Loan,South,714,15686.0,0.1377,36,0
L101736,Auto Loan,West,676,26490.0,0.1176,60,1
L101737,Auto Loan,Midwest,687,11459.0,0.0601,48,1
L101738,Personal Loan,South,699,16367.0,0.0946,48,0
L101739,Personal Loan,Northeast,688,27410.0,0.1241,48,0
L101740,Auto Loan,South,707,20703.0,0.1291,24,1
L101741,Personal Loan,Midwest,706,8396.0,0.1327,60,0
L101742,Auto Loan,West,620,13075.0,0.0818,48,1
L101743,Auto Loan,West,707,10322.0,0.0983,60,1
L101744,Personal Loan,Midwest,728,9785.0,0.1461,36,0
L101745,Personal Loan,Midwest,733,16284.0,0.1199,36,0
L101746,Personal Loan,Northeast,711,27939.0,0.0779,36,0
L101747,Personal Loan,South,705,14444.0,0.1337,48,0
L101748,Auto Loan,Northeast,746,23295.0,0.0986,36,1
L101749,Personal Loan,South,703,19015.0,0.1175,36,0
L101750,Personal Loan,West,729,18884.0,0.0819,36,0
L101751,Personal Loan,South,728,18350.0,0.0749,24,0
L101752,Personal Loan,South,766,20702.0,0.1483,36,0
L101753,Home Improvement,Northeast,684,16551.0,0.0956,24,0
L101754,Home Improvement,Northeast,730,20615.0,0.0715,24,0
L101755,Personal Loan,Northeast,702,13345.0,0.1388,48,0
L101756,Personal Loan,Northeast,771,17794.0,0.0798,24,0
L101757,Personal Loan,West,820,19278.0,0.1271,60,0
L101758,Personal Loan,Northeast,636,15340.0,0.1393,60,0
L101759,Home Improvement,South,698,6055.0,0.0846,36,0
L101760,Personal Loan,West,639,20677.0,0.1336,36,0
L101761,Personal Loan,West,648,24050.0,0.0918,48,0
L101762,Auto Loan,Midwest,736,13315.0,0.0671,36,1
L101763,Auto Loan,Midwest,701,26679.0,0.0956,48,1
L101764,Auto Loan,West,683,16299.0,0.0885,60,1
L101765,Auto Loan,South,666,20742.0,0.0757,24,1
L101766,Auto Loan,Midwest,634,10401.0,0.1146,48,1
L101767,Personal Loan,Midwest,678,18525.0,0.1334,36,0
L101768,Personal Loan,South,740,28628.0,0.07,36,0
L101769,Personal Loan,South,677,12273.0,0.149,36,0
L101770,Personal Loan,Northeast,698,24000.0,0.0932,36,0
L101771,Auto Loan,Midwest,723,28170.0,0.0635,36,1
L101772,Home Improvement,Northeast,707,14972.0,0.0851,36,0
L101773,Home Improvement,Midwest,733,28616.0,0.1348,36,0
L101774,Auto Loan,South,668,19946.0,0.0673,48,1
L101775,Personal Loan,South,742,11955.0,0.0775,60,0
L101776,Auto Loan,Northeast,685,17153.0,0.0881,48,1
L101777,Auto Loan,West,755,11419.0,0.0949,36,1
L101778,Auto Loan,Midwest,725,27549.0,0.0751,36,1
L101779,Home Improvement,Midwest,702,11163.0,0.1082,60,0
L101780,Auto Loan,South,653,16832.0,0.1097,60,1
L101781,Home Improvement,South,675,11992.0,0.138,24,0
L101782,Personal Loan,South,741,21339.0,0.0745,60,0
L101783,Personal Loan,West,647,28255.0,0.103,24,0
L101784,Auto Loan,Midwest,714,13536.0,0.0763,48,1
L101785,Personal Loan,South,674,6014.0,0.1016,48,0
L101786,Personal Loan,Northeast,726,21513.0,0.081,36,0
L101787,Personal Loan,Northeast,722,8299.0,0.0692,36,0
L101788,Auto Loan,Midwest,707,27704.0,0.1366,60,1
L101789,Auto Loan,Northeast,763,29335.0,0.068,60,1
L101790,Personal Loan,West,660,22430.0,0.1051,36,0
L101791,Auto Loan,South,676,10381.0,0.1439,60,1
L101792,Home Improvement,Midwest,667,27499.0,0.0603,36,0
L101793,Personal Loan,Northeast,700,21562.0,0.1368,48,0
L101794,Auto Loan,Midwest,763,11321.0,0.1421,36,1
L101795,Auto Loan,South,775,23656.0,0.0937,48,1
L101796,Personal Loan,West,636,21289.0,0.103,36,0
L101797,Auto Loan,Northeast,704,28655.0,0.0899,36,1
L101798,Home Improvement,Midwest,709,18124.0,0.0899,60,0
L101799,Auto Loan,Midwest,748,28029.0,0.1214,36,1
L101800,Auto Loan,West,742,13406.0,0.1317,36,1
L101801,Auto Loan,Midwest,686,20158.0,0.0834,24,1
L101802,Auto Loan,South,704,15870.0,0.1238,36,1
L101803,Home Improvement,Midwest,752,12586.0,0.0949,48,0
L101804,Personal Loan,South,723,7914.0,0.1137,60,0
L101805,Auto Loan,South,769,9836.0,0.0921,24,1
L101806,Auto Loan,South,774,23355.0,0.1411,48,1
L101807,Personal Loan,Midwest,690,15243.0,0.0725,36,0
L101808,Personal Loan,West,697,11293.0,0.1051,24,0
L101809,Auto Loan,South,667,22858.0,0.098,36,1
L101810,Auto Loan,South,751,18252.0,0.0654,48,1
L101811,Auto Loan,Northeast,685,29127.0,0.0943,36,1
L101812,Auto Loan,Northeast,640,8304.0,0.1385,24,1
L101813,Home Improvement,West,733,18610.0,0.0865,60,0
L101814,Personal Loan,South,707,19629.0,0.0607,48,0
L101815,Personal Loan,South,761,15517.0,0.1114,24,0
L101816,Home Improvement,Northeast,745,27414.0,0.1069,24,0
L101817,Auto Loan,Midwest,697,7483.0,0.1042,48,1
L101818,Personal Loan,South,695,15604.0,0.0619,48,0
L101819,Personal Loan,South,707,11478.0,0.1288,36,0
L101820,Personal Loan,West,733,17660.0,0.0858,24,0
L101821,Auto Loan,West,730,20273.0,0.1164,48,1
L101822,Home Improvement,South,800,25893.0,0.1234,48,0
L101823,Personal Loan,Midwest,732,26099.0,0.0843,36,0
L101824,Personal Loan,South,694,8161.0,0.1277,48,0
L101825,Home Improvement,Northeast,647,22567.0,0.0905,36,0
L101826,Auto Loan,South,681,8882.0,0.0909,36,1
L101827,Home Improvement,West,719,6814.0,0.0763,36,0
L101828,Home Improvement,Northeast,693,12611.0,0.1382,36,0
L101829,Personal Loan,South,722,23218.0,0.1349,36,0
L101830,Auto Loan,Midwest,678,16235.0,0.1365,36,1
L101831,Auto Loan,Northeast,681,27499.0,0.1047,48,1
