loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L100860,2025-07-31,10493.91,314.82,314.82,0,South,Personal Loan,717,0
L100861,2025-07-31,15921.77,477.65,477.65,0,West,Home Improvement,744,0
L100862,2025-07-31,13611.62,408.35,408.35,0,West,Auto Loan,681,1
L100863,2025-07-31,7237.97,217.14,217.14,0,South,Personal Loan,654,0
L100864,2025-07-31,15909.02,477.27,477.27,0,Midwest,Auto Loan,755,1
L100865,2025-07-31,24186.74,725.6,725.6,0,Northeast,Personal Loan,730,0
L100866,2025-07-31,4659.9,139.8,139.8,0,South,Auto Loan,700,1
L100867,2025-07-31,12581.27,377.44,377.44,0,South,Home Improvement,738,0
L100868,2025-07-31,17754.99,532.65,532.65,0,Northeast,Auto Loan,620,1
L100869,2025-07-31,21732.08,651.96,651.96,0,West,Auto Loan,730,1
L100870,2025-07-31,8301.49,249.04,249.04,0,South,Personal Loan,700,0
L100871,2025-07-31,15119.19,453.58,453.58,0,Northeast,Personal Loan,748,0
L100872,2025-07-31,13274.48,398.23,398.23,0,Northeast,Auto Loan,708,1
L100873,2025-07-31,3411.22,102.34,102.34,0,West,Auto Loan,680,1
L100874,2025-07-31,15736.89,472.11,472.11,0,West,Personal Loan,730,0
L100875,2025-07-31,3407.94,102.24,102.24,0,Northeast,Personal Loan,678,0
L100876,2025-07-31,13696.64,410.9,410.9,0,Northeast,Auto Loan,694,1
L100877,2025-07-31,7590.35,227.71,227.71,0,South,Personal Loan,771,0
L100878,2025-07-31,15420.77,462.62,462.62,0,West,Personal Loan,772,0
L100879,2025-07-31,8622.62,258.68,258.68,0,West,Personal Loan,741,0
L100880,2025-07-31,13383.22,401.5,401.5,0,Midwest,Personal Loan,758,0
L100881,2025-07-31,9168.06,275.04,275.04,0,South,Personal Loan,689,0
L100882,2025-07-31,11349.44,340.48,340.48,0,West,Personal Loan,664,0
L100883,2025-07-31,12861.81,385.85,79.9,91,Midwest,Personal Loan,637,0
L100884,2025-07-31,5239.49,157.18,157.18,0,West,Personal Loan,678,0
L100885,2025-07-31,11301.7,339.05,339.05,0,Midwest,Auto Loan,731,1
L100886,2025-07-31,19753.81,592.61,592.61,0,Northeast,Auto Loan,738,1
L100887,2025-07-31,5700.8,171.02,171.02,0,West,Home Improvement,742,0
L100888,2025-07-31,12368.03,371.04,371.04,0,Midwest,Auto Loan,749,1
L100889,2025-07-31,6065.3,181.96,181.96,0,South,Personal Loan,662,0
L100890,2025-07-31,11491.28,344.74,76.58,47,South,Home Improvement,682,0
L100891,2025-07-31,7197.26,215.92,215.92,0,West,Auto Loan,705,1
L100892,2025-07-31,17458.42,523.75,523.75,0,Midwest,Personal Loan,703,0
L100893,2025-07-31,18920.35,567.61,567.61,0,West,Personal Loan,743,0
L100894,2025-07-31,22747.75,682.43,682.43,0,Midwest,Personal Loan,745,0
L100895,2025-07-31,8513.83,255.42,255.42,0,South,Personal Loan,702,0
L100896,2025-07-31,16968.67,509.06,509.06,0,Northeast,Personal Loan,653,0
L100897,2025-07-31,6251.57,187.55,187.55,0,Northeast,Auto Loan,704,1
L100898,2025-07-31,6015.21,180.46,180.46,0,Northeast,Personal Loan,744,0
L100899,2025-07-31,19468.4,584.05,584.05,0,Midwest,Personal Loan,735,0
L100900,2025-07-31,13088.75,392.66,392.66,0,South,Auto Loan,727,1
L100901,2025-07-31,11126.25,333.79,333.79,0,West,Personal Loan,715,0
L100902,2025-07-31,10097.17,302.92,302.92,0,South,Auto Loan,734,1
L100903,2025-07-31,13970.57,419.12,419.12,0,West,Personal Loan,782,0
L100904,2025-07-31,23169.65,695.09,695.09,0,South,Home Improvement,639,0
L100905,2025-07-31,3387.05,101.61,101.61,0,Northeast,Auto Loan,667,1
L100906,2025-07-31,17795.33,533.86,533.86,0,Midwest,Auto Loan,782,1
L100907,2025-07-31,4391.89,131.76,131.76,0,South,Auto Loan,678,1
L100908,2025-07-31,8205.24,246.16,246.16,0,West,Home Improvement,723,0
L100909,2025-07-31,23547.71,706.43,706.43,0,Northeast,Auto Loan,620,1
L100910,2025-07-31,17834.46,535.03,535.03,0,West,Auto Loan,746,1
L100911,2025-07-31,19307.83,579.23,579.23,0,West,Personal Loan,710,0
L100912,2025-07-31,11153.15,334.59,334.59,0,West,Auto Loan,707,1
L100913,2025-07-31,24604.73,738.14,738.14,0,Midwest,Personal Loan,694,0
L100914,2025-07-31,13410.05,402.3,402.3,0,Midwest,Personal Loan,684,0
L100915,2025-07-31,5747.01,172.41,172.41,0,West,Personal Loan,716,0
L100916,2025-07-31,14642.01,439.26,439.26,0,Northeast,Personal Loan,720,0
L100917,2025-07-31,6181.37,185.44,185.44,0,Midwest,Personal Loan,680,0
L100918,2025-07-31,2020.79,60.62,60.62,0,Midwest,Auto Loan,778,1
L100919,2025-07-31,23840.69,715.22,715.22,0,West,Home Improvement,683,0
L100920,2025-07-31,18037.77,541.13,541.13,0,South,Home Improvement,778,0
L100921,2025-07-31,19072.32,572.17,572.17,0,South,Home Improvement,733,0
L100922,2025-07-31,13061.81,391.85,391.85,0,Midwest,Auto Loan,686,1
L100923,2025-07-31,13734.2,412.03,412.03,0,Midwest,Auto Loan,692,1
L100924,2025-07-31,21454.22,643.63,643.63,0,Northeast,Home Improvement,685,0
L100925,2025-07-31,17030.11,510.9,510.9,0,Midwest,Personal Loan,683,0
L100926,2025-07-31,12154.15,364.62,364.62,0,Midwest,Auto Loan,678,1
L100927,2025-07-31,9722.48,291.67,291.67,0,West,Auto Loan,699,1
L100928,2025-07-31,8501.09,255.03,255.03,0,Northeast,Auto Loan,728,1
L100929,2025-07-31,16415.02,492.45,492.45,0,West,Auto Loan,712,1
L100930,2025-07-31,15351.64,460.55,460.55,0,West,Home Improvement,665,0
L100931,2025-07-31,19951.01,598.53,598.53,0,West,Auto Loan,786,1
L100932,2025-07-31,14382.44,431.47,431.47,0,South,Auto Loan,737,1
L100933,2025-07-31,11443.87,343.32,343.32,0,Midwest,Personal Loan,676,0
L100934,2025-07-31,2884.5,86.54,86.54,0,South,Home Improvement,746,0
L100935,2025-07-31,10313.49,309.4,36.17,110,West,Personal Loan,671,0
L100936,2025-07-31,10147.14,304.41,304.41,0,Midwest,Auto Loan,717,1
L100937,2025-07-31,24208.28,726.25,726.25,0,Midwest,Auto Loan,715,1
L100938,2025-07-31,19304.3,579.13,579.13,0,Midwest,Auto Loan,738,1
L100939,2025-07-31,24807.13,744.21,744.21,0,Midwest,Personal Loan,754,0
L100940,2025-07-31,24185.08,725.55,725.55,0,South,Personal Loan,733,0
L100941,2025-07-31,15472.18,464.17,464.17,0,Northeast,Personal Loan,733,0
L100942,2025-07-31,7941.33,238.24,238.24,0,Northeast,Auto Loan,688,1
L100943,2025-07-31,17838.19,535.15,535.15,0,South,Auto Loan,673,1
L100944,2025-07-31,10067.6,302.03,302.03,0,Northeast,Personal Loan,734,0
L100945,2025-07-31,7629.84,228.9,228.9,0,West,Auto Loan,680,1
L100946,2025-07-31,19153.54,574.61,574.61,0,Midwest,Personal Loan,731,0
L100947,2025-07-31,2801.65,84.05,84.05,0,Midwest,Home Improvement,673,0
L100948,2025-07-31,9376.81,281.3,281.3,0,Northeast,Auto Loan,762,1
L100949,2025-07-31,8120.57,243.62,243.62,0,South,Auto Loan,698,1
L100950,2025-07-31,21289.48,638.68,638.68,0,Midwest,Home Improvement,626,0
L100951,2025-07-31,4061.21,121.84,121.84,0,West,Personal Loan,715,0
L100952,2025-07-31,24183.01,725.49,725.49,0,West,Auto Loan,715,1
L100953,2025-07-31,21672.02,650.16,650.16,0,Northeast,Personal Loan,685,0
L100954,2025-07-31,5571.21,167.14,167.14,0,South,Personal Loan,796,0
L100955,2025-07-31,10365.81,310.97,310.97,0,West,Personal Loan,706,0
L100956,2025-07-31,21309.49,639.28,639.28,0,Northeast,Auto Loan,644,1
L100957,2025-07-31,8513.01,255.39,255.39,0,Midwest,Auto Loan,716,1
L100958,2025-07-31,23075.19,692.26,692.26,0,South,Auto Loan,722,1
L100959,2025-07-31,3772.2,113.17,113.17,0,Midwest,Personal Loan,705,0
L100960,2025-07-31,20444.35,613.33,613.33,0,Northeast,Auto Loan,722,1
L100961,2025-07-31,11194.35,335.83,335.83,0,West,Auto Loan,733,1
L100962,2025-07-31,12058.17,361.75,361.75,0,Northeast,Personal Loan,745,0
L100963,2025-07-31,8064.5,241.93,241.93,0,South,Personal Loan,622,0
L100964,2025-07-31,2384.34,71.53,71.53,0,Northeast,Personal Loan,688,0
L100965,2025-07-31,17655.71,529.67,529.67,0,Midwest,Auto Loan,654,1
L100966,2025-07-31,21602.37,648.07,648.07,0,West,Personal Loan,714,0
L100967,2025-07-31,13726.35,411.79,411.79,0,Midwest,Auto Loan,768,1
L100968,2025-07-31,23907.93,717.24,717.24,0,South,Personal Loan,766,0
L100969,2025-07-31,2332.24,69.97,69.97,0,Northeast,Auto Loan,620,1
L100970,2025-07-31,8580.82,257.42,257.42,0,Midwest,Personal Loan,717,0
L100971,2025-07-31,9682.24,290.47,290.47,0,Midwest,Personal Loan,739,0
L100972,2025-07-31,16389.61,491.69,491.69,0,Midwest,Personal Loan,692,0
L100973,2025-07-31,14323.46,429.7,429.7,0,Northeast,Personal Loan,718,0
L100974,2025-07-31,3357.56,100.73,100.73,0,West,Personal Loan,714,0
L100975,2025-07-31,6470.27,194.11,194.11,0,South,Personal Loan,620,0
L100976,2025-07-31,20153.64,604.61,604.61,0,South,Auto Loan,730,1
L100977,2025-07-31,9390.1,281.7,281.7,0,Midwest,Personal Loan,726,0
L100978,2025-07-31,14948.13,448.44,448.44,0,Northeast,Auto Loan,732,1
L100979,2025-07-31,21190.91,635.73,635.73,0,Midwest,Personal Loan,657,0
L100980,2025-07-31,12122.39,363.67,363.67,0,Northeast,Auto Loan,676,1
L100981,2025-07-31,10317.38,309.52,309.52,0,South,Home Improvement,747,0
L100982,2025-07-31,7834.41,235.03,235.03,0,South,Home Improvement,739,0
L100983,2025-07-31,19420.19,582.61,582.61,0,Midwest,Auto Loan,775,1
L100984,2025-07-31,17265.24,517.96,517.96,0,South,Home Improvement,651,0
L100985,2025-07-31,13844.36,415.33,415.33,0,Midwest,Personal Loan,674,0
L100986,2025-07-31,11924.78,357.74,357.74,0,West,Home Improvement,702,0
L100987,2025-07-31,2552.53,76.58,76.58,0,Midwest,Personal Loan,789,0
L100988,2025-07-31,11187.0,335.61,335.61,0,Midwest,Home Improvement,760,0
L100989,2025-07-31,10259.41,307.78,307.78,0,South,Auto Loan,732,1
L100990,2025-07-31,3998.26,119.95,119.95,0,Midwest,Auto Loan,620,1
L100991,2025-07-31,4403.28,132.1,132.1,0,South,Personal Loan,654,0
L100992,2025-07-31,17526.12,525.78,525.78,0,South,Personal Loan,717,0
L100993,2025-07-31,4018.28,120.55,120.55,0,Northeast,Personal Loan,690,0
L100994,2025-07-31,10980.77,329.42,329.42,0,South,Auto Loan,754,1
L100995,2025-07-31,17189.51,515.69,515.69,0,West,Home Improvement,702,0
L100996,2025-07-31,24113.34,723.4,723.4,0,Northeast,Home Improvement,687,0
L100997,2025-07-31,3118.56,93.56,93.56,0,South,Auto Loan,647,1
L100998,2025-07-31,6130.8,183.92,183.92,0,West,Personal Loan,714,0
L100999,2025-07-31,9402.06,282.06,282.06,0,Northeast,Auto Loan,677,1
L101000,2025-07-31,16527.82,495.83,495.83,0,South,Personal Loan,739,0
L101001,2025-07-31,8785.73,263.57,263.57,0,Midwest,Home Improvement,691,0
L101002,2025-07-31,20028.2,600.85,600.85,0,West,Auto Loan,708,1
L101003,2025-07-31,7487.3,224.62,224.62,0,Northeast,Personal Loan,737,0
L101004,2025-07-31,14908.43,447.25,447.25,0,Northeast,Personal Loan,737,0
L101005,2025-07-31,18511.57,555.35,555.35,0,Northeast,Home Improvement,689,0
L101006,2025-07-31,12732.2,381.97,381.97,0,Midwest,Auto Loan,620,1
L101007,2025-07-31,2936.37,88.09,88.09,0,West,Personal Loan,715,0
L101008,2025-07-31,10402.32,312.07,312.07,0,Northeast,Personal Loan,737,0
L101009,2025-07-31,3782.07,113.46,113.46,0,South,Auto Loan,673,1
L101010,2025-07-31,19095.29,572.86,572.86,0,Northeast,Personal Loan,791,0
L101011,2025-07-31,10325.66,309.77,309.77,0,South,Auto Loan,798,1
L101012,2025-07-31,14257.99,427.74,427.74,0,Midwest,Personal Loan,670,0
L101013,2025-07-31,20254.46,607.63,607.63,0,Northeast,Home Improvement,754,0
L101014,2025-07-31,5105.55,153.17,153.17,0,South,Personal Loan,744,0
L101015,2025-07-31,20667.74,620.03,620.03,0,West,Auto Loan,702,1
L101016,2025-07-31,20232.29,606.97,606.97,0,West,Personal Loan,775,0
L101017,2025-07-31,2005.74,60.17,60.17,0,West,Personal Loan,753,0
L101018,2025-07-31,22001.66,660.05,660.05,0,West,Auto Loan,721,1
L101019,2025-07-31,3107.73,93.23,93.23,0,West,Auto Loan,720,1
L101020,2025-07-31,20631.58,618.95,618.95,0,South,Personal Loan,727,0
L101021,2025-07-31,18980.16,569.4,569.4,0,South,Personal Loan,742,0
L101022,2025-07-31,5081.48,152.44,152.44,0,West,Auto Loan,629,1
L101023,2025-07-31,8458.37,253.75,253.75,0,South,Home Improvement,776,0
L101024,2025-07-31,11877.83,356.33,356.33,0,West,Personal Loan,706,0
L101025,2025-07-31,21566.33,646.99,646.99,0,South,Personal Loan,777,0
L101026,2025-07-31,8124.58,243.74,243.74,0,Midwest,Home Improvement,623,0
L101027,2025-07-31,18930.91,567.93,167.95,77,Northeast,Auto Loan,682,1
L101028,2025-07-31,4634.14,139.02,139.02,0,Midwest,Auto Loan,646,1
L101029,2025-07-31,12019.09,360.57,360.57,0,Midwest,Personal Loan,736,0
L101030,2025-07-31,3362.57,100.88,100.88,0,Northeast,Home Improvement,726,0
L101031,2025-07-31,12622.12,378.66,378.66,0,South,Personal Loan,740,0
L101032,2025-07-31,16207.29,486.22,486.22,0,West,Auto Loan,650,1
L101033,2025-07-31,5216.73,156.5,156.5,0,South,Home Improvement,741,0
L101034,2025-07-31,17509.58,525.29,525.29,0,West,Personal Loan,620,0
L101035,2025-07-31,18917.85,567.54,567.54,0,Northeast,Auto Loan,720,1
L101036,2025-07-31,5962.94,178.89,178.89,0,West,Personal Loan,699,0
L101037,2025-07-31,10680.06,320.4,320.4,0,Northeast,Personal Loan,698,0
L101038,2025-07-31,14098.81,422.96,422.96,0,Midwest,Auto Loan,697,1
L101039,2025-07-31,13986.09,419.58,419.58,0,South,Personal Loan,642,0
L101040,2025-07-31,19056.71,571.7,571.7,0,Midwest,Personal Loan,682,0
L101041,2025-07-31,13501.82,405.05,405.05,0,Northeast,Auto Loan,681,1
L101042,2025-07-31,15713.83,471.41,471.41,0,Midwest,Home Improvement,754,0
L101043,2025-07-31,15476.44,464.29,464.29,0,South,Home Improvement,726,0
L101044,2025-07-31,4908.53,147.26,147.26,0,Northeast,Personal Loan,742,0
L101045,2025-07-31,19160.46,574.81,574.81,0,West,Auto Loan,641,1
L101046,2025-07-31,15220.75,456.62,456.62,0,Midwest,Auto Loan,693,1
L101047,2025-07-31,3354.33,100.63,100.63,0,South,Auto Loan,665,1
L101048,2025-07-31,18213.18,546.4,546.4,0,Northeast,Personal Loan,683,0
L101049,2025-07-31,16584.6,497.54,497.54,0,South,Personal Loan,716,0
L101050,2025-07-31,12889.55,386.69,386.69,0,West,Personal Loan,729,0
L101051,2025-07-31,20484.63,614.54,614.54,0,West,Home Improvement,716,0
L101052,2025-07-31,19184.71,575.54,575.54,0,Midwest,Auto Loan,758,1
L101053,2025-07-31,22335.08,670.05,670.05,0,Northeast,Home Improvement,758,0
L101054,2025-07-31,18722.18,561.67,561.67,0,Midwest,Auto Loan,726,1
L101055,2025-07-31,2300.14,69.0,69.0,0,South,Home Improvement,745,0
L101056,2025-07-31,19400.61,582.02,582.02,0,Midwest,Personal Loan,675,0
L101057,2025-07-31,11667.78,350.03,350.03,0,Northeast,Personal Loan,737,0
L101058,2025-07-31,11809.98,354.3,354.3,0,South,Personal Loan,708,0
L101059,2025-07-31,5384.68,161.54,161.54,0,South,Personal Loan,786,0
L101060,2025-07-31,2088.75,62.66,62.66,0,Midwest,Personal Loan,746,0
L101061,2025-07-31,7924.32,237.73,237.73,0,Midwest,Auto Loan,752,1
L101062,2025-07-31,8142.06,244.26,244.26,0,Northeast,Personal Loan,680,0
L101063,2025-07-31,22271.38,668.14,668.14,0,Midwest,Home Improvement,698,0
L101064,2025-07-31,24795.38,743.86,743.86,0,West,Personal Loan,729,0
L101065,2025-07-31,22177.28,665.32,665.32,0,Northeast,Personal Loan,735,0
L101066,2025-07-31,11030.76,330.92,330.92,0,Midwest,Auto Loan,780,1
L101067,2025-07-31,11129.16,333.87,333.87,0,South,Auto Loan,703,1
L101068,2025-07-31,15533.0,465.99,465.99,0,Northeast,Auto Loan,701,1
L101069,2025-07-31,19770.19,593.11,593.11,0,Northeast,Personal Loan,673,0
L101070,2025-07-31,2735.35,82.06,15.53,112,Midwest,Home Improvement,705,0
L101071,2025-07-31,21942.98,658.29,658.29,0,Northeast,Personal Loan,738,0
L101072,2025-07-31,24707.15,741.21,741.21,0,Northeast,Personal Loan,699,0
L101073,2025-07-31,21442.62,643.28,643.28,0,South,Personal Loan,682,0
L101074,2025-07-31,16074.89,482.25,482.25,0,South,Personal Loan,728,0
L101075,2025-07-31,14170.63,425.12,425.12,0,South,Auto Loan,701,1
L101076,2025-07-31,10955.17,328.66,328.66,0,South,Auto Loan,722,1
L101077,2025-07-31,16308.06,489.24,489.24,0,South,Personal Loan,725,0
L101078,2025-07-31,13727.91,411.84,411.84,0,Northeast,Personal Loan,765,0
L101079,2025-07-31,5663.67,169.91,169.91,0,Midwest,Home Improvement,620,0
L101080,2025-07-31,9042.89,271.29,271.29,0,West,Personal Loan,677,0
L101081,2025-07-31,3747.66,112.43,112.43,0,Midwest,Personal Loan,691,0
L101082,2025-07-31,12556.29,376.69,376.69,0,South,Home Improvement,716,0
L101083,2025-07-31,6124.65,183.74,183.74,0,Midwest,Auto Loan,674,1
L101084,2025-07-31,15970.29,479.11,479.11,0,South,Personal Loan,745,0
L101085,2025-07-31,17061.56,511.85,511.85,0,South,Personal Loan,651,0
L101086,2025-07-31,12050.63,361.52,361.52,0,Midwest,Home Improvement,739,0
L101087,2025-07-31,14032.83,420.98,420.98,0,Northeast,Auto Loan,738,1
L101088,2025-07-31,2612.35,78.37,78.37,0,Midwest,Personal Loan,741,0
L101089,2025-07-31,11053.35,331.6,331.6,0,Midwest,Personal Loan,787,0
L101090,2025-07-31,7646.03,229.38,229.38,0,Midwest,Home Improvement,701,0
L101091,2025-07-31,12824.51,384.74,384.74,0,West,Personal Loan,679,0
L101092,2025-07-31,10416.14,312.48,312.48,0,South,Home Improvement,737,0
L101093,2025-07-31,19564.92,586.95,586.95,0,Northeast,Personal Loan,711,0
L101094,2025-07-31,5142.74,154.28,154.28,0,Midwest,Personal Loan,691,0
L101095,2025-07-31,4630.24,138.91,138.91,0,Northeast,Auto Loan,680,1
L101096,2025-07-31,13773.01,413.19,413.19,0,Northeast,Personal Loan,706,0
L101097,2025-07-31,16526.6,495.8,495.8,0,Northeast,Home Improvement,685,0
L101098,2025-07-31,20926.05,627.78,627.78,0,Northeast,Home Improvement,675,0
L101099,2025-07-31,15130.71,453.92,453.92,0,Midwest,Personal Loan,693,0
L101100,2025-07-31,20901.29,627.04,627.04,0,South,Auto Loan,765,1
L101101,2025-07-31,3601.16,108.03,108.03,0,South,Personal Loan,645,0
L101102,2025-07-31,9870.43,296.11,296.11,0,Midwest,Personal Loan,699,0
L101103,2025-07-31,9146.37,274.39,274.39,0,Midwest,Home Improvement,696,0
L101104,2025-07-31,2356.62,70.7,70.7,0,West,Personal Loan,779,0
L101105,2025-07-31,16309.96,489.3,489.3,0,West,Auto Loan,717,1
L101106,2025-07-31,12651.68,379.55,379.55,0,Northeast,Personal Loan,677,0
L101107,2025-07-31,19282.73,578.48,578.48,0,South,Personal Loan,725,0
L101108,2025-07-31,13044.37,391.33,391.33,0,South,Personal Loan,756,0
L101109,2025-07-31,4608.19,138.25,138.25,0,Midwest,Auto Loan,665,1
L101110,2025-07-31,5725.4,171.76,171.76,0,Midwest,Auto Loan,620,1
L101111,2025-07-31,8478.91,254.37,254.37,0,Midwest,Personal Loan,769,0
L101112,2025-07-31,4036.08,121.08,121.08,0,West,Auto Loan,653,1
L101113,2025-07-31,5137.13,154.11,154.11,0,West,Personal Loan,699,0
L101114,2025-07-31,12285.22,368.56,368.56,0,Midwest,Personal Loan,701,0
L101115,2025-07-31,23138.25,694.15,694.15,0,West,Personal Loan,743,0
L101116,2025-07-31,13892.92,416.79,416.79,0,West,Personal Loan,685,0
L101117,2025-07-31,22522.07,675.66,675.66,0,West,Personal Loan,725,0
L101118,2025-07-31,2774.94,83.25,83.25,0,Midwest,Auto Loan,668,1
L101119,2025-07-31,5816.65,174.5,174.5,0,South,Personal Loan,710,0
L101120,2025-07-31,14217.19,426.52,426.52,0,West,Auto Loan,711,1
L101121,2025-07-31,7516.32,225.49,225.49,0,South,Personal Loan,697,0
L101122,2025-07-31,24821.9,744.66,744.66,0,South,Auto Loan,726,1
L101123,2025-07-31,2097.06,62.91,62.91,0,West,Personal Loan,757,0
L101124,2025-07-31,2271.27,68.14,68.14,0,Midwest,Auto Loan,703,1
L101125,2025-07-31,24065.18,721.96,721.96,0,Northeast,Auto Loan,688,1
L101126,2025-07-31,18895.72,566.87,566.87,0,Midwest,Home Improvement,715,0
L101127,2025-07-31,6329.19,189.88,53.5,38,West,Auto Loan,705,1
L101128,2025-07-31,22044.74,661.34,661.34,0,South,Auto Loan,730,1
L101129,2025-07-31,8628.24,258.85,258.85,0,Northeast,Personal Loan,641,0
L101130,2025-07-31,16824.34,504.73,504.73,0,Northeast,Auto Loan,743,1
L101131,2025-07-31,3697.26,110.92,110.92,0,South,Auto Loan,669,1
L101132,2025-07-31,16441.39,493.24,493.24,0,South,Personal Loan,662,0
L101133,2025-07-31,4981.69,149.45,149.45,0,Northeast,Auto Loan,732,1
L101134,2025-07-31,12029.95,360.9,360.9,0,West,Auto Loan,712,1
L101135,2025-07-31,14917.46,447.52,447.52,0,Northeast,Home Improvement,738,0
L101136,2025-07-31,6520.73,195.62,195.62,0,Midwest,Personal Loan,698,0
L101137,2025-07-31,18667.24,560.02,560.02,0,Northeast,Personal Loan,763,0
L101138,2025-07-31,11799.89,354.0,354.0,0,Northeast,Auto Loan,726,1
L101139,2025-07-31,19357.07,580.71,580.71,0,West,Auto Loan,658,1
L101140,2025-07-31,4988.94,149.67,149.67,0,Northeast,Personal Loan,620,0
L101141,2025-07-31,18227.49,546.82,546.82,0,Northeast,Personal Loan,715,0
L101142,2025-07-31,17481.85,524.46,524.46,0,Northeast,Home Improvement,712,0
L101143,2025-07-31,16062.64,481.88,481.88,0,South,Home Improvement,786,0
L101144,2025-07-31,6284.89,188.55,188.55,0,Midwest,Personal Loan,697,0
L101145,2025-07-31,10406.48,312.19,312.19,0,Midwest,Auto Loan,653,1
L101146,2025-07-31,4641.91,139.26,139.26,0,Northeast,Auto Loan,684,1
L101147,2025-07-31,15484.53,464.54,464.54,0,Midwest,Personal Loan,714,0
L101148,2025-07-31,3056.58,91.7,91.7,0,West,Auto Loan,742,1
L101149,2025-07-31,14776.34,443.29,443.29,0,South,Home Improvement,755,0
L101150,2025-07-31,12210.42,366.31,366.31,0,Northeast,Auto Loan,694,1
L101151,2025-07-31,12783.8,383.51,383.51,0,Midwest,Auto Loan,705,1
L101152,2025-07-31,17457.82,523.73,523.73,0,Midwest,Personal Loan,735,0
L101153,2025-07-31,8792.52,263.78,263.78,0,Northeast,Personal Loan,719,0
L101154,2025-07-31,14359.29,430.78,430.78,0,South,Personal Loan,713,0
L101155,2025-07-31,8397.56,251.93,251.93,0,Northeast,Personal Loan,698,0
L101156,2025-07-31,12197.13,365.91,365.91,0,West,Auto Loan,714,1
L101157,2025-07-31,17488.26,524.65,293.54,39,South,Personal Loan,703,0
L101158,2025-07-31,20003.84,600.12,600.12,0,Midwest,Auto Loan,673,1
L101159,2025-07-31,12575.81,377.27,377.27,0,Northeast,Personal Loan,763,0
L101160,2025-07-31,9827.91,294.84,294.84,0,Midwest,Personal Loan,716,0
L101161,2025-07-31,20143.66,604.31,604.31,0,South,Personal Loan,747,0
L101162,2025-07-31,22827.24,684.82,684.82,0,Northeast,Auto Loan,700,1
L101163,2025-07-31,22992.19,689.77,689.77,0,Midwest,Auto Loan,665,1
L101164,2025-07-31,15694.86,470.85,470.85,0,Northeast,Personal Loan,676,0
L101165,2025-07-31,2719.64,81.59,81.59,0,Northeast,Auto Loan,714,1
L101166,2025-07-31,12870.42,386.11,386.11,0,Northeast,Personal Loan,724,0
L101167,2025-07-31,11944.72,358.34,358.34,0,Midwest,Auto Loan,671,1
L101168,2025-07-31,5733.29,172.0,172.0,0,Midwest,Home Improvement,663,0
L101169,2025-07-31,22712.97,681.39,681.39,0,West,Personal Loan,702,0
L101170,2025-07-31,5461.08,163.83,163.83,0,Midwest,Personal Loan,703,0
L101171,2025-07-31,12826.04,384.78,384.78,0,Midwest,Auto Loan,705,1
L101172,2025-07-31,11656.39,349.69,349.69,0,Northeast,Home Improvement,700,0
L101173,2025-07-31,14291.67,428.75,428.75,0,South,Auto Loan,708,1
L101174,2025-07-31,2927.72,87.83,87.83,0,West,Personal Loan,678,0
L101175,2025-07-31,3932.9,117.99,117.99,0,Northeast,Personal Loan,700,0
L101176,2025-07-31,24912.09,747.36,747.36,0,Northeast,Home Improvement,719,0
L101177,2025-07-31,11675.76,350.27,235.22,111,Northeast,Personal Loan,663,0
L101178,2025-07-31,17461.88,523.86,523.86,0,Midwest,Auto Loan,686,1
L101179,2025-07-31,7307.9,219.24,219.24,0,Northeast,Personal Loan,703,0
L101180,2025-07-31,22688.72,680.66,680.66,0,West,Personal Loan,724,0
L101181,2025-07-31,4991.37,149.74,149.74,0,Northeast,Home Improvement,759,0
L101182,2025-07-31,22449.27,673.48,673.48,0,South,Personal Loan,695,0
L101183,2025-07-31,2064.96,61.95,61.95,0,Midwest,Personal Loan,757,0
L101184,2025-07-31,9789.5,293.68,139.53,50,Northeast,Home Improvement,691,0
L101185,2025-07-31,7456.31,223.69,85.1,51,Northeast,Auto Loan,805,1
L101186,2025-07-31,2880.93,86.43,86.43,0,Northeast,Home Improvement,711,0
L101187,2025-07-31,17899.08,536.97,536.97,0,West,Auto Loan,744,1
L101188,2025-07-31,7422.61,222.68,222.68,0,Northeast,Auto Loan,620,1
L101189,2025-07-31,15829.7,474.89,474.89,0,Midwest,Home Improvement,694,0
L101190,2025-07-31,20821.59,624.65,624.65,0,West,Personal Loan,762,0
L101191,2025-07-31,9384.95,281.55,281.55,0,Midwest,Personal Loan,743,0
L101192,2025-07-31,11848.12,355.44,355.44,0,West,Auto Loan,751,1
L101193,2025-07-31,4366.77,131.0,131.0,0,West,Home Improvement,756,0
L101194,2025-07-31,13167.92,395.04,395.04,0,Midwest,Personal Loan,667,0
L101195,2025-07-31,19255.65,577.67,577.67,0,South,Personal Loan,699,0
L101196,2025-07-31,9268.84,278.07,278.07,0,South,Auto Loan,748,1
L101197,2025-07-31,16215.41,486.46,486.46,0,West,Auto Loan,687,1
L101198,2025-07-31,21741.11,652.23,652.23,0,West,Home Improvement,739,0
L101199,2025-07-31,20450.38,613.51,613.51,0,South,Personal Loan,680,0
L101200,2025-07-31,12419.87,372.6,372.6,0,West,Home Improvement,723,0
L101201,2025-07-31,23094.92,692.85,692.85,0,Northeast,Personal Loan,700,0
L101202,2025-07-31,19401.46,582.04,176.13,42,Midwest,Auto Loan,730,1
